ral_id|query_id|source|sink
0|1811026928|0|900000027
0|1811026928|900000027|4
0|1125619630|3|900000028
0|1125619630|900000028|2
0|1125619630|2|900000029
0|1125619630|900000029|1
0|1125619630|1|900000030
0|1125619630|900000030|0
0|1125619630|0|900000031
0|1125619630|900000031|4
0|1248654437|3|900000032
0|1248654437|900000032|2
0|1248654437|2|900000033
0|1248654437|900000033|1
0|1248654437|1|900000034
0|1248654437|900000034|0
0|1248654437|0|900000035
0|1248654437|900000035|4
0|1254723832|3|900000036
0|1254723832|900000036|2
0|1254723832|2|900000037
0|1254723832|900000037|1
0|1254723832|1|900000038
0|1254723832|900000038|0
0|1254723832|0|900000039
0|1254723832|900000039|4
0|630938924|3|900000040
0|630938924|900000040|2
0|630938924|2|900000041
0|630938924|900000041|1
0|630938924|1|900000042
0|630938924|900000042|0
0|630938924|0|900000043
0|630938924|900000043|4
0|837696414|3|900000044
0|837696414|900000044|2
0|837696414|2|900000045
0|837696414|900000045|1
0|837696414|1|900000046
0|837696414|900000046|0
0|837696414|0|900000047
0|837696414|900000047|4
0|1451748862|3|900000048
0|1451748862|900000048|2
0|1451748862|2|900000049
0|1451748862|900000049|1
0|1451748862|1|900000050
0|1451748862|900000050|0
0|1451748862|0|900000051
0|1451748862|900000051|4
0|1889831384|3|900000052
0|1889831384|900000052|2
0|1889831384|2|900000053
0|1889831384|900000053|1
0|1889831384|1|900000054
0|1889831384|900000054|0
0|1889831384|0|900000055
0|1889831384|900000055|4
0|1261052560|3|900000056
0|1261052560|900000056|2
0|1261052560|2|900000057
0|1261052560|900000057|1
0|1261052560|1|900000058
0|1261052560|900000058|0
0|1261052560|0|900000059
0|1261052560|900000059|4
0|1298191165|3|900000060
0|1298191165|900000060|2
0|1298191165|2|900000061
0|1298191165|900000061|1
0|1298191165|1|900000062
0|1298191165|900000062|0
0|1298191165|0|900000063
0|1298191165|900000063|4
0|692414583|3|900000064
0|692414583|900000064|2
0|692414583|2|900000065
0|692414583|900000065|1
0|692414583|1|900000066
0|692414583|900000066|0
0|692414583|0|900000067
0|692414583|900000067|4
0|948116746|3|900000068
0|948116746|900000068|2
0|948116746|2|900000069
0|948116746|900000069|1
0|948116746|1|900000070
0|948116746|900000070|0
0|948116746|0|900000071
0|948116746|900000071|4
0|1928809361|3|900000072
0|1928809361|900000072|2
0|1928809361|2|900000073
0|1928809361|900000073|1
0|1928809361|1|900000074
0|1928809361|900000074|0
0|1928809361|0|900000075
0|1928809361|900000075|4
0|1314483754|3|900000076
0|1314483754|900000076|2
0|1314483754|2|900000077
0|1314483754|900000077|1
0|1314483754|1|900000078
0|1314483754|900000078|0
0|1314483754|0|900000079
0|1314483754|900000079|4
0|844158129|3|900000080
0|844158129|900000080|2
0|844158129|2|900000081
0|844158129|900000081|1
0|844158129|1|900000082
0|844158129|900000082|0
0|844158129|0|900000083
0|844158129|900000083|4
0|1861570300|3|900000084
0|1861570300|900000084|2
0|1861570300|2|900000085
0|1861570300|900000085|1
0|1861570300|1|900000086
0|1861570300|900000086|0
0|1861570300|0|900000087
0|1861570300|900000087|4
0|546795836|3|900000088
0|546795836|900000088|2
0|546795836|2|900000089
0|546795836|900000089|1
0|546795836|1|900000090
0|546795836|900000090|0
0|546795836|0|900000091
0|546795836|900000091|4
0|1163600751|3|900000092
0|1163600751|900000092|2
0|1163600751|2|900000093
0|1163600751|900000093|1
0|1163600751|1|900000094
0|1163600751|900000094|0
0|1163600751|0|900000095
0|1163600751|900000095|4
0|880883860|3|900000096
0|880883860|900000096|2
0|880883860|2|900000097
0|880883860|900000097|1
0|880883860|1|900000098
0|880883860|900000098|0
0|880883860|0|900000099
0|880883860|900000099|4
0|771677501|3|900000100
0|771677501|900000100|2
0|771677501|2|900000101
0|771677501|900000101|1
0|771677501|1|900000102
0|771677501|900000102|0
0|771677501|0|900000103
0|771677501|900000103|4
0|1625866566|3|900000104
0|1625866566|900000104|2
0|1625866566|2|900000105
0|1625866566|900000105|1
0|1625866566|1|900000106
0|1625866566|900000106|0
0|1625866566|0|900000107
0|1625866566|900000107|4
0|1101017313|3|900000108
0|1101017313|900000108|2
0|1101017313|2|900000109
0|1101017313|900000109|1
0|1101017313|1|900000110
0|1101017313|900000110|0
0|1101017313|0|900000111
0|1101017313|900000111|4
0|466716528|3|900000112
0|466716528|900000112|2
0|466716528|2|900000113
0|466716528|900000113|1
0|466716528|1|900000114
0|466716528|900000114|0
0|466716528|0|900000115
0|466716528|900000115|4
0|796275969|3|900000116
0|796275969|900000116|2
0|796275969|2|900000117
0|796275969|900000117|1
0|796275969|1|900000118
0|796275969|900000118|0
0|796275969|0|900000119
0|796275969|900000119|4
0|2075086884|3|900000120
0|2075086884|900000120|2
0|2075086884|2|900000121
0|2075086884|900000121|1
0|2075086884|1|900000122
0|2075086884|900000122|0
0|2075086884|0|900000123
0|2075086884|900000123|4
0|55038816|3|900000124
0|55038816|900000124|2
0|55038816|2|900000125
0|55038816|900000125|1
0|55038816|1|900000126
0|55038816|900000126|0
0|55038816|0|900000127
0|55038816|900000127|4
0|467585587|3|900000128
0|467585587|900000128|2
0|467585587|2|900000129
0|467585587|900000129|1
0|467585587|1|900000130
0|467585587|900000130|0
0|467585587|0|900000131
0|467585587|900000131|4
0|2104798445|3|900000132
0|2104798445|900000132|2
0|2104798445|2|900000133
0|2104798445|900000133|1
0|2104798445|1|900000134
0|2104798445|900000134|0
0|2104798445|0|900000135
0|2104798445|900000135|4
0|1118180237|3|900000136
0|1118180237|900000136|2
0|1118180237|2|900000137
0|1118180237|900000137|1
0|1118180237|1|900000138
0|1118180237|900000138|0
0|1118180237|0|900000139
0|1118180237|900000139|4
0|742534935|3|900000140
0|742534935|900000140|2
0|742534935|2|900000141
0|742534935|900000141|1
0|742534935|1|900000142
0|742534935|900000142|0
0|742534935|0|900000143
0|742534935|900000143|4
0|251722162|3|900000144
0|251722162|900000144|2
0|251722162|2|900000145
0|251722162|900000145|1
0|251722162|1|900000146
0|251722162|900000146|0
0|251722162|0|900000147
0|251722162|900000147|4
0|1410887192|3|900000148
0|1410887192|900000148|2
0|1410887192|2|900000149
0|1410887192|900000149|1
0|1410887192|1|900000150
0|1410887192|900000150|0
0|1410887192|0|900000151
0|1410887192|900000151|4
0|1926022467|3|900000152
0|1926022467|900000152|2
0|1926022467|2|900000153
0|1926022467|900000153|1
0|1926022467|1|900000154
0|1926022467|900000154|0
0|1926022467|0|900000155
0|1926022467|900000155|4
0|154054972|3|900000156
0|154054972|900000156|2
0|154054972|2|900000157
0|154054972|900000157|1
0|154054972|1|900000158
0|154054972|900000158|0
0|154054972|0|900000159
0|154054972|900000159|4
0|1715645492|3|900000160
0|1715645492|900000160|2
0|1715645492|2|900000161
0|1715645492|900000161|1
0|1715645492|1|900000162
0|1715645492|900000162|0
0|1715645492|0|900000163
0|1715645492|900000163|4
0|1860458131|3|900000164
0|1860458131|900000164|2
0|1860458131|2|900000165
0|1860458131|900000165|1
0|1860458131|1|900000166
0|1860458131|900000166|0
0|1860458131|0|900000167
0|1860458131|900000167|4
0|149187292|2|900000168
0|149187292|900000168|1
0|149187292|1|900000169
0|149187292|900000169|0
0|149187292|0|900000170
0|149187292|900000170|3
0|952698107|1|900000171
0|952698107|900000171|0
0|952698107|0|900000172
0|952698107|900000172|2
0|2117930533|3|900000173
0|2117930533|900000173|2
0|2117930533|2|900000174
0|2117930533|900000174|1
0|2117930533|1|900000175
0|2117930533|900000175|0
0|2117930533|0|900000176
0|2117930533|900000176|4
0|1130982768|0|900000177
0|1130982768|900000177|1
0|1218994096|3|900000178
0|1218994096|900000178|2
0|1218994096|2|900000179
0|1218994096|900000179|1
0|1218994096|1|900000180
0|1218994096|900000180|0
0|1218994096|0|900000181
0|1218994096|900000181|4
0|385860911|3|900000182
0|385860911|900000182|2
0|385860911|2|900000183
0|385860911|900000183|1
0|385860911|1|900000184
0|385860911|900000184|0
0|385860911|0|900000185
0|385860911|900000185|4
0|218856360|3|900000186
0|218856360|900000186|2
0|218856360|2|900000187
0|218856360|900000187|1
0|218856360|1|900000188
0|218856360|900000188|0
0|218856360|0|900000189
0|218856360|900000189|4
0|887830374|0|900000190
0|887830374|900000190|1
0|1388201674|3|900000191
0|1388201674|900000191|2
0|1388201674|2|900000192
0|1388201674|900000192|1
0|1388201674|1|900000193
0|1388201674|900000193|0
0|1388201674|0|900000194
0|1388201674|900000194|4
0|1279484181|0|900000195
0|1279484181|900000195|1
0|963864734|3|900000196
0|963864734|900000196|2
0|963864734|2|900000197
0|963864734|900000197|1
0|963864734|1|900000198
0|963864734|900000198|0
0|963864734|0|900000199
0|963864734|900000199|4
0|1670908697|0|900000200
0|1670908697|900000200|1
0|1674199548|3|900000201
0|1674199548|900000201|2
0|1674199548|2|900000202
0|1674199548|900000202|1
0|1674199548|1|900000203
0|1674199548|900000203|0
0|1674199548|0|900000204
0|1674199548|900000204|4
0|1381666823|0|900000205
0|1381666823|900000205|1
0|141456021|3|900000206
0|141456021|900000206|2
0|141456021|2|900000207
0|141456021|900000207|1
0|141456021|1|900000208
0|141456021|900000208|0
0|141456021|0|900000209
0|141456021|900000209|4
0|733465260|0|900000210
0|733465260|900000210|1
0|1864948368|3|900000211
0|1864948368|900000211|2
0|1864948368|2|900000212
0|1864948368|900000212|1
0|1864948368|1|900000213
0|1864948368|900000213|0
0|1864948368|0|900000214
0|1864948368|900000214|4
0|2141273414|0|900000215
0|2141273414|900000215|1
0|830150953|3|900000216
0|830150953|900000216|2
0|830150953|2|900000217
0|830150953|900000217|1
0|830150953|1|900000218
0|830150953|900000218|0
0|830150953|0|900000219
0|830150953|900000219|4
0|1090385195|0|900000220
0|1090385195|900000220|1
0|275673416|3|900000221
0|275673416|900000221|2
0|275673416|2|900000222
0|275673416|900000222|1
0|275673416|1|900000223
0|275673416|900000223|0
0|275673416|0|900000224
0|275673416|900000224|4
0|184415903|0|900000225
0|184415903|900000225|1
0|576050370|3|900000226
0|576050370|900000226|2
0|576050370|2|900000227
0|576050370|900000227|1
0|576050370|1|900000228
0|576050370|900000228|0
0|576050370|0|900000229
0|576050370|900000229|4
0|247170433|0|900000230
0|247170433|900000230|1
0|1589496901|3|900000231
0|1589496901|900000231|2
0|1589496901|2|900000232
0|1589496901|900000232|1
0|1589496901|1|900000233
0|1589496901|900000233|0
0|1589496901|0|900000234
0|1589496901|900000234|4
0|2053150708|0|900000235
0|2053150708|900000235|1
0|1683605064|3|900000236
0|1683605064|900000236|2
0|1683605064|2|900000237
0|1683605064|900000237|1
0|1683605064|1|900000238
0|1683605064|900000238|0
0|1683605064|0|900000239
0|1683605064|900000239|4
0|1319469621|0|900000240
0|1319469621|900000240|1
0|2122530315|3|900000241
0|2122530315|900000241|2
0|2122530315|2|900000242
0|2122530315|900000242|1
0|2122530315|1|900000243
0|2122530315|900000243|0
0|2122530315|0|900000244
0|2122530315|900000244|4
0|374747923|0|900000245
0|374747923|900000245|1
0|1604736256|3|900000246
0|1604736256|900000246|2
0|1604736256|2|900000247
0|1604736256|900000247|1
0|1604736256|1|900000248
0|1604736256|900000248|0
0|1604736256|0|900000249
0|1604736256|900000249|4
0|2019618153|0|900000250
0|2019618153|900000250|1
0|343672386|1|900000251
0|343672386|900000251|0
0|343672386|0|900000252
0|343672386|900000252|2
0|1992478007|1|900000253
0|1992478007|900000253|0
0|1992478007|0|900000254
0|1992478007|900000254|2
0|765761149|1|900000255
0|765761149|900000255|0
0|765761149|0|900000256
0|765761149|900000256|2
0|1525103464|1|900000257
0|1525103464|900000257|0
0|1525103464|0|900000258
0|1525103464|900000258|2
0|1999406538|1|900000259
0|1999406538|900000259|0
0|1999406538|0|900000260
0|1999406538|900000260|2
0|287595824|1|900000261
0|287595824|900000261|0
0|287595824|0|900000262
0|287595824|900000262|2
0|495445225|3|900000263
0|495445225|900000263|2
0|495445225|2|900000264
0|495445225|900000264|1
0|495445225|1|900000265
0|495445225|900000265|0
0|495445225|0|900000266
0|495445225|900000266|4
0|250176212|1|900000267
0|250176212|900000267|0
0|250176212|0|900000268
0|250176212|900000268|2
0|964206574|1|900000269
0|964206574|900000269|0
0|964206574|0|900000270
0|964206574|900000270|2
0|1649600421|3|900000271
0|1649600421|900000271|2
0|1649600421|2|900000272
0|1649600421|900000272|1
0|1649600421|1|900000273
0|1649600421|900000273|0
0|1649600421|0|900000274
0|1649600421|900000274|4
0|1829095693|0|900000275
0|1829095693|900000275|1
0|1757351995|1|900000276
0|1757351995|900000276|0
0|1757351995|0|900000277
0|1757351995|900000277|2
0|541931141|1|900000278
0|541931141|900000278|0
0|541931141|0|900000279
0|541931141|900000279|2
0|1620210191|1|900000280
0|1620210191|900000280|0
0|1620210191|0|900000281
0|1620210191|900000281|2
0|829584467|0|900000282
0|829584467|900000282|1
0|1490954825|0|900000283
0|1490954825|900000283|1
0|1161419133|0|900000284
0|1161419133|900000284|1
0|1709330811|1|900000285
0|1709330811|900000285|0
0|1709330811|0|900000286
0|1709330811|900000286|2
0|807145541|1|900000287
0|807145541|900000287|0
0|807145541|0|900000288
0|807145541|900000288|2
0|1422300154|0|900000289
0|1422300154|900000289|1
0|1396074688|0|900000290
0|1396074688|900000290|1
0|1443728653|0|900000291
0|1443728653|900000291|1
0|1879835510|0|900000292
0|1879835510|900000292|1
0|1338116292|1|900000293
0|1338116292|900000293|0
