ral_id|query_id|kernel_id|is_kernel|kernel_type
0|1215787452|900000016|0|cache
0|1215787452|900000017|0|cache
0|1215787452|900000018|0|cache
0|1215787452|4|1|OutputKernel
0|1215787452|900000019|0|cache
0|1858294253|0|1|LimitKernel
0|1858294253|1|1|TableScanKernel
0|1858294253|900000020|0|cache
0|1858294253|2|1|OutputKernel
0|1858294253|900000021|0|cache
0|28161553|0|1|MergeAggregateKernel
0|28161553|1|1|ComputeAggregateKernel
0|28161553|2|1|ProjectKernel
0|28161553|3|1|BindableTableScanKernel
0|28161553|900000022|0|cache
0|28161553|900000023|0|cache
0|28161553|900000024|0|cache
0|28161553|4|1|OutputKernel
0|28161553|900000025|0|cache
0|909541191|0|1|LimitKernel
0|909541191|1|1|TableScanKernel
0|909541191|900000026|0|cache
0|909541191|2|1|OutputKernel
0|909541191|900000027|0|cache
0|1500016454|0|1|LimitKernel
0|1500016454|1|1|TableScanKernel
0|1500016454|900000028|0|cache
0|1500016454|2|1|OutputKernel
0|1500016454|900000029|0|cache
0|987628143|0|1|MergeAggregateKernel
0|987628143|1|1|ComputeAggregateKernel
0|987628143|2|1|ProjectKernel
0|987628143|3|1|BindableTableScanKernel
0|987628143|900000030|0|cache
0|987628143|900000031|0|cache
0|987628143|900000032|0|cache
0|987628143|4|1|OutputKernel
0|987628143|900000033|0|cache
0|1094635657|0|1|ProjectKernel
0|1094635657|1|1|BindableTableScanKernel
0|1094635657|900000034|0|cache
0|1094635657|2|1|OutputKernel
0|1094635657|900000035|0|cache
0|1799310835|0|1|LimitKernel
0|1799310835|1|1|ProjectKernel
0|1799310835|2|1|BindableTableScanKernel
0|1799310835|900000036|0|cache
0|1799310835|900000037|0|cache
0|1799310835|3|1|OutputKernel
0|1799310835|900000038|0|cache
0|1570947790|0|1|LimitKernel
0|1570947790|1|1|ProjectKernel
0|1570947790|2|1|BindableTableScanKernel
0|1570947790|900000039|0|cache
0|1570947790|900000040|0|cache
0|1570947790|3|1|OutputKernel
0|1570947790|900000041|0|cache
0|618949459|0|1|ProjectKernel
0|618949459|1|1|BindableTableScanKernel
0|618949459|900000042|0|cache
0|618949459|2|1|OutputKernel
0|618949459|900000043|0|cache
0|1755100745|0|1|LimitKernel
0|1755100745|1|1|TableScanKernel
0|1755100745|900000044|0|cache
0|1755100745|2|1|OutputKernel
0|1755100745|900000045|0|cache
0|1523437723|0|1|MergeAggregateKernel
0|1523437723|1|1|ComputeAggregateKernel
0|1523437723|2|1|BindableTableScanKernel
0|1523437723|900000046|0|cache
0|1523437723|900000047|0|cache
0|1523437723|3|1|OutputKernel
0|1523437723|900000048|0|cache
0|1137548767|0|1|MergeAggregateKernel
0|1137548767|1|1|ComputeAggregateKernel
0|1137548767|2|1|BindableTableScanKernel
0|1137548767|900000049|0|cache
0|1137548767|900000050|0|cache
0|1137548767|3|1|OutputKernel
0|1137548767|900000051|0|cache
0|2102121298|0|1|MergeAggregateKernel
0|2102121298|1|1|ComputeAggregateKernel
0|2102121298|2|1|BindableTableScanKernel
0|2102121298|900000052|0|cache
0|2102121298|900000053|0|cache
0|2102121298|3|1|OutputKernel
0|2102121298|900000054|0|cache
0|702494168|0|1|MergeAggregateKernel
0|702494168|1|1|ComputeAggregateKernel
0|702494168|2|1|BindableTableScanKernel
0|702494168|900000055|0|cache
0|702494168|900000056|0|cache
0|702494168|3|1|OutputKernel
0|702494168|900000057|0|cache
0|1570794929|0|1|LimitKernel
0|1570794929|1|1|MergeStreamKernel
0|1570794929|2|1|PartitionSingleNodeKernel
0|1570794929|3|1|SortAndSampleKernel
0|1570794929|4|1|MergeAggregateKernel
0|1570794929|5|1|ComputeAggregateKernel
0|1570794929|6|1|BindableTableScanKernel
0|1570794929|900000058|0|cache
0|1570794929|900000059|0|cache
0|1570794929|900000060|0|cache
0|1570794929|900000061|0|cache
0|1570794929|900000062|0|cache
0|1570794929|900000063|0|cache
0|1570794929|900000064|0|cache
0|1570794929|900000065|0|cache
0|1570794929|900000066|0|cache
0|1570794929|900000067|0|cache
0|1570794929|900000068|0|cache
0|1570794929|900000069|0|cache
0|1570794929|900000070|0|cache
0|1570794929|900000071|0|cache
0|1570794929|7|1|OutputKernel
0|1570794929|900000072|0|cache
0|759217367|0|1|LimitKernel
0|759217367|1|1|BindableTableScanKernel
0|759217367|900000073|0|cache
0|759217367|2|1|OutputKernel
0|759217367|900000074|0|cache
0|1790848970|0|1|LimitKernel
0|1790848970|1|1|ProjectKernel
0|1790848970|2|1|BindableTableScanKernel
0|1790848970|900000075|0|cache
0|1790848970|900000076|0|cache
0|1790848970|3|1|OutputKernel
0|1790848970|900000077|0|cache
0|794829222|0|1|LimitKernel
0|794829222|1|1|ProjectKernel
0|794829222|2|1|BindableTableScanKernel
0|794829222|900000078|0|cache
0|794829222|900000079|0|cache
0|794829222|3|1|OutputKernel
0|794829222|900000080|0|cache
0|909517477|0|1|LimitKernel
0|909517477|1|1|ProjectKernel
0|909517477|2|1|BindableTableScanKernel
0|909517477|900000081|0|cache
0|909517477|900000082|0|cache
0|909517477|3|1|OutputKernel
0|909517477|900000083|0|cache
0|651099984|0|1|LimitKernel
0|651099984|1|1|ProjectKernel
0|651099984|2|1|BindableTableScanKernel
0|651099984|900000084|0|cache
0|651099984|900000085|0|cache
0|651099984|3|1|OutputKernel
0|651099984|900000086|0|cache
0|1789947287|0|1|LimitKernel
0|1789947287|1|1|ProjectKernel
0|1789947287|2|1|BindableTableScanKernel
0|1789947287|900000087|0|cache
0|1789947287|900000088|0|cache
0|1789947287|3|1|OutputKernel
0|1789947287|900000089|0|cache
0|1881180230|0|1|LimitKernel
0|1881180230|1|1|ProjectKernel
0|1881180230|2|1|BindableTableScanKernel
0|1881180230|900000090|0|cache
0|1881180230|900000091|0|cache
0|1881180230|3|1|OutputKernel
0|1881180230|900000092|0|cache
0|897855442|0|1|LimitKernel
0|897855442|1|1|ProjectKernel
0|897855442|2|1|BindableTableScanKernel
0|897855442|900000093|0|cache
0|897855442|900000094|0|cache
0|897855442|3|1|OutputKernel
0|897855442|900000095|0|cache
0|451130979|0|1|LimitKernel
0|451130979|1|1|ProjectKernel
0|451130979|2|1|BindableTableScanKernel
0|451130979|900000096|0|cache
0|451130979|900000097|0|cache
0|451130979|3|1|OutputKernel
0|451130979|900000098|0|cache
0|1422094015|0|1|LimitKernel
0|1422094015|1|1|ProjectKernel
0|1422094015|2|1|BindableTableScanKernel
0|1422094015|900000099|0|cache
0|1422094015|900000100|0|cache
0|1422094015|3|1|OutputKernel
0|1422094015|900000101|0|cache
0|2008573414|0|1|LimitKernel
0|2008573414|1|1|ProjectKernel
0|2008573414|2|1|BindableTableScanKernel
0|2008573414|900000102|0|cache
0|2008573414|900000103|0|cache
0|2008573414|3|1|OutputKernel
0|2008573414|900000104|0|cache
0|91382213|0|1|LimitKernel
0|91382213|1|1|ProjectKernel
0|91382213|2|1|BindableTableScanKernel
0|91382213|900000105|0|cache
0|91382213|900000106|0|cache
0|91382213|3|1|OutputKernel
0|91382213|900000107|0|cache
0|2104317678|0|1|LimitKernel
0|2104317678|1|1|ProjectKernel
0|2104317678|2|1|BindableTableScanKernel
0|2104317678|900000108|0|cache
0|2104317678|900000109|0|cache
0|2104317678|3|1|OutputKernel
0|2104317678|900000110|0|cache
0|369205808|0|1|LimitKernel
0|369205808|1|1|ProjectKernel
0|369205808|2|1|BindableTableScanKernel
0|369205808|900000111|0|cache
0|369205808|900000112|0|cache
0|369205808|3|1|OutputKernel
0|369205808|900000113|0|cache
0|1309546376|0|1|LimitKernel
0|1309546376|1|1|ProjectKernel
0|1309546376|2|1|BindableTableScanKernel
0|1309546376|900000114|0|cache
0|1309546376|900000115|0|cache
0|1309546376|3|1|OutputKernel
0|1309546376|900000116|0|cache
0|1679682461|0|1|LimitKernel
0|1679682461|1|1|ProjectKernel
0|1679682461|2|1|BindableTableScanKernel
0|1679682461|900000117|0|cache
0|1679682461|900000118|0|cache
0|1679682461|3|1|OutputKernel
0|1679682461|900000119|0|cache
0|1058545297|0|1|LimitKernel
0|1058545297|1|1|ProjectKernel
0|1058545297|2|1|BindableTableScanKernel
0|1058545297|900000120|0|cache
0|1058545297|900000121|0|cache
0|1058545297|3|1|OutputKernel
0|1058545297|900000122|0|cache
0|952192214|0|1|LimitKernel
0|952192214|1|1|ProjectKernel
0|952192214|2|1|BindableTableScanKernel
0|952192214|900000123|0|cache
0|952192214|900000124|0|cache
0|952192214|3|1|OutputKernel
0|952192214|900000125|0|cache
0|12987316|0|1|LimitKernel
0|12987316|1|1|ProjectKernel
0|12987316|2|1|BindableTableScanKernel
0|12987316|900000126|0|cache
0|12987316|900000127|0|cache
0|12987316|3|1|OutputKernel
0|12987316|900000128|0|cache
0|852047981|0|1|LimitKernel
0|852047981|1|1|TableScanKernel
0|852047981|900000000|0|cache
0|852047981|2|1|OutputKernel
0|852047981|900000001|0|cache
0|1305941014|0|1|MergeAggregateKernel
0|1305941014|1|1|ComputeAggregateKernel
0|1305941014|2|1|ProjectKernel
0|1305941014|3|1|BindableTableScanKernel
0|1305941014|900000002|0|cache
0|1305941014|900000003|0|cache
0|1305941014|900000004|0|cache
0|1305941014|4|1|OutputKernel
0|1305941014|900000005|0|cache
0|2028514878|0|1|LimitKernel
0|2028514878|1|1|TableScanKernel
0|2028514878|900000006|0|cache
0|2028514878|2|1|OutputKernel
0|2028514878|900000007|0|cache
0|1188424914|0|1|MergeAggregateKernel
0|1188424914|1|1|ComputeAggregateKernel
0|1188424914|2|1|ProjectKernel
0|1188424914|3|1|BindableTableScanKernel
0|1188424914|900000008|0|cache
0|1188424914|900000009|0|cache
0|1188424914|900000010|0|cache
0|1188424914|4|1|OutputKernel
0|1188424914|900000011|0|cache
0|1428847728|0|1|LimitKernel
0|1428847728|1|1|TableScanKernel
0|1428847728|900000000|0|cache
0|1428847728|2|1|OutputKernel
0|1428847728|900000001|0|cache
0|1630856498|0|1|MergeAggregateKernel
0|1630856498|1|1|ComputeAggregateKernel
0|1630856498|2|1|ProjectKernel
0|1630856498|3|1|BindableTableScanKernel
0|1630856498|900000002|0|cache
0|1630856498|900000003|0|cache
0|1630856498|900000004|0|cache
0|1630856498|4|1|OutputKernel
0|1630856498|900000005|0|cache
0|1359779851|0|1|LimitKernel
0|1359779851|1|1|TableScanKernel
0|1359779851|900000006|0|cache
0|1359779851|2|1|OutputKernel
0|1359779851|900000007|0|cache
0|169223086|0|1|MergeAggregateKernel
0|169223086|1|1|ComputeAggregateKernel
0|169223086|2|1|ProjectKernel
0|169223086|3|1|BindableTableScanKernel
0|169223086|900000008|0|cache
0|169223086|900000009|0|cache
0|169223086|900000010|0|cache
0|169223086|4|1|OutputKernel
0|169223086|900000011|0|cache
0|2120341879|0|1|ProjectKernel
0|2120341879|1|1|BindableTableScanKernel
0|2120341879|900000012|0|cache
0|2120341879|2|1|OutputKernel
0|2120341879|900000013|0|cache
0|815895617|0|1|LimitKernel
0|815895617|1|1|TableScanKernel
0|815895617|900000014|0|cache
0|815895617|2|1|OutputKernel
0|815895617|900000015|0|cache
0|921915610|0|1|LimitKernel
0|921915610|1|1|MergeStreamKernel
0|921915610|2|1|PartitionSingleNodeKernel
0|921915610|3|1|SortAndSampleKernel
0|921915610|4|1|MergeAggregateKernel
0|921915610|5|1|ComputeAggregateKernel
0|921915610|6|1|BindableTableScanKernel
0|921915610|900000016|0|cache
0|921915610|900000017|0|cache
0|921915610|900000018|0|cache
0|921915610|900000019|0|cache
0|921915610|900000020|0|cache
0|921915610|900000021|0|cache
0|921915610|900000022|0|cache
0|921915610|900000023|0|cache
0|921915610|900000024|0|cache
0|921915610|900000025|0|cache
0|921915610|900000026|0|cache
0|921915610|900000027|0|cache
0|921915610|900000028|0|cache
0|921915610|900000029|0|cache
0|921915610|7|1|OutputKernel
0|921915610|900000030|0|cache
0|1292646456|0|1|LimitKernel
0|1292646456|1|1|ProjectKernel
0|1292646456|2|1|BindableTableScanKernel
0|1292646456|900000031|0|cache
0|1292646456|900000032|0|cache
0|1292646456|3|1|OutputKernel
0|1292646456|900000033|0|cache
0|921155078|0|1|LimitKernel
0|921155078|1|1|ProjectKernel
0|921155078|2|1|BindableTableScanKernel
0|921155078|900000034|0|cache
0|921155078|900000035|0|cache
0|921155078|3|1|OutputKernel
0|921155078|900000036|0|cache
0|1362940680|0|1|LimitKernel
0|1362940680|1|1|ProjectKernel
0|1362940680|2|1|BindableTableScanKernel
0|1362940680|900000037|0|cache
0|1362940680|900000038|0|cache
0|1362940680|3|1|OutputKernel
0|1362940680|900000039|0|cache
0|1109488509|0|1|LimitKernel
0|1109488509|1|1|ProjectKernel
0|1109488509|2|1|BindableTableScanKernel
0|1109488509|900000040|0|cache
0|1109488509|900000041|0|cache
0|1109488509|3|1|OutputKernel
0|1109488509|900000042|0|cache
0|526059058|0|1|LimitKernel
0|526059058|1|1|ProjectKernel
0|526059058|2|1|BindableTableScanKernel
0|526059058|900000043|0|cache
0|526059058|900000044|0|cache
0|526059058|3|1|OutputKernel
0|526059058|900000045|0|cache
0|830992291|0|1|LimitKernel
0|830992291|1|1|ProjectKernel
0|830992291|2|1|BindableTableScanKernel
0|830992291|900000046|0|cache
0|830992291|900000047|0|cache
0|830992291|3|1|OutputKernel
0|830992291|900000048|0|cache
0|782611158|0|1|LimitKernel
0|782611158|1|1|ProjectKernel
0|782611158|2|1|BindableTableScanKernel
0|782611158|900000049|0|cache
0|782611158|900000050|0|cache
0|782611158|3|1|OutputKernel
0|782611158|900000051|0|cache
0|688844239|0|1|LimitKernel
0|688844239|1|1|ProjectKernel
0|688844239|2|1|BindableTableScanKernel
0|688844239|900000052|0|cache
0|688844239|900000053|0|cache
0|688844239|3|1|OutputKernel
0|688844239|900000054|0|cache
0|166437419|0|1|LimitKernel
0|166437419|1|1|ProjectKernel
0|166437419|2|1|BindableTableScanKernel
0|166437419|900000000|0|cache
0|166437419|900000001|0|cache
0|166437419|3|1|OutputKernel
0|166437419|900000002|0|cache
0|2058660857|0|1|ProjectKernel
0|2058660857|1|1|LimitKernel
0|2058660857|2|1|ProjectKernel
0|2058660857|3|1|BindableTableScanKernel
0|2058660857|900000000|0|cache
0|2058660857|900000001|0|cache
0|2058660857|900000002|0|cache
0|2058660857|4|1|OutputKernel
0|2058660857|900000003|0|cache
0|166734891|0|1|ProjectKernel
0|166734891|1|1|LimitKernel
0|166734891|2|1|ProjectKernel
0|166734891|3|1|BindableTableScanKernel
0|166734891|900000000|0|cache
0|166734891|900000001|0|cache
0|166734891|900000002|0|cache
0|166734891|4|1|OutputKernel
0|166734891|900000003|0|cache
0|508138044|0|1|ProjectKernel
0|508138044|1|1|LimitKernel
0|508138044|2|1|ProjectKernel
0|508138044|3|1|BindableTableScanKernel
0|508138044|900000004|0|cache
0|508138044|900000005|0|cache
0|508138044|900000006|0|cache
0|508138044|4|1|OutputKernel
0|508138044|900000007|0|cache
0|2130870188|0|1|ProjectKernel
0|2130870188|1|1|LimitKernel
0|2130870188|2|1|ProjectKernel
0|2130870188|3|1|BindableTableScanKernel
0|2130870188|900000008|0|cache
0|2130870188|900000009|0|cache
0|2130870188|900000010|0|cache
0|2130870188|4|1|OutputKernel
0|2130870188|900000011|0|cache
0|1723228937|0|1|ProjectKernel
0|1723228937|1|1|LimitKernel
0|1723228937|2|1|ProjectKernel
0|1723228937|3|1|BindableTableScanKernel
0|1723228937|900000012|0|cache
0|1723228937|900000013|0|cache
0|1723228937|900000014|0|cache
0|1723228937|4|1|OutputKernel
0|1723228937|900000015|0|cache
0|638712515|0|1|ProjectKernel
0|638712515|1|1|LimitKernel
0|638712515|2|1|ProjectKernel
0|638712515|3|1|BindableTableScanKernel
0|638712515|900000016|0|cache
0|638712515|900000017|0|cache
0|638712515|900000018|0|cache
0|638712515|4|1|OutputKernel
0|638712515|900000019|0|cache
0|66226812|0|1|ProjectKernel
0|66226812|1|1|LimitKernel
0|66226812|2|1|ProjectKernel
0|66226812|3|1|BindableTableScanKernel
0|66226812|900000020|0|cache
0|66226812|900000021|0|cache
0|66226812|900000022|0|cache
0|66226812|4|1|OutputKernel
0|66226812|900000023|0|cache
0|1811026928|0|1|ProjectKernel
0|1811026928|1|1|LimitKernel
0|1811026928|2|1|ProjectKernel
0|1811026928|3|1|BindableTableScanKernel
0|1811026928|900000024|0|cache
0|1811026928|900000025|0|cache
0|1811026928|900000026|0|cache
0|1811026928|4|1|OutputKernel
0|1811026928|900000027|0|cache
0|1125619630|0|1|ProjectKernel
0|1125619630|1|1|LimitKernel
0|1125619630|2|1|ProjectKernel
0|1125619630|3|1|BindableTableScanKernel
0|1125619630|900000028|0|cache
0|1125619630|900000029|0|cache
0|1125619630|900000030|0|cache
0|1125619630|4|1|OutputKernel
0|1125619630|900000031|0|cache
0|1248654437|0|1|ProjectKernel
0|1248654437|1|1|LimitKernel
0|1248654437|2|1|ProjectKernel
0|1248654437|3|1|BindableTableScanKernel
0|1248654437|900000032|0|cache
0|1248654437|900000033|0|cache
0|1248654437|900000034|0|cache
0|1248654437|4|1|OutputKernel
0|1248654437|900000035|0|cache
0|1254723832|0|1|ProjectKernel
0|1254723832|1|1|LimitKernel
0|1254723832|2|1|ProjectKernel
0|1254723832|3|1|BindableTableScanKernel
0|1254723832|900000036|0|cache
0|1254723832|900000037|0|cache
0|1254723832|900000038|0|cache
0|1254723832|4|1|OutputKernel
0|1254723832|900000039|0|cache
0|630938924|0|1|ProjectKernel
0|630938924|1|1|LimitKernel
0|630938924|2|1|ProjectKernel
0|630938924|3|1|BindableTableScanKernel
0|630938924|900000040|0|cache
0|630938924|900000041|0|cache
0|630938924|900000042|0|cache
0|630938924|4|1|OutputKernel
0|630938924|900000043|0|cache
0|837696414|0|1|ProjectKernel
0|837696414|1|1|LimitKernel
0|837696414|2|1|ProjectKernel
0|837696414|3|1|BindableTableScanKernel
0|837696414|900000044|0|cache
0|837696414|900000045|0|cache
0|837696414|900000046|0|cache
0|837696414|4|1|OutputKernel
0|837696414|900000047|0|cache
0|1451748862|0|1|ProjectKernel
0|1451748862|1|1|LimitKernel
0|1451748862|2|1|ProjectKernel
0|1451748862|3|1|BindableTableScanKernel
0|1451748862|900000048|0|cache
0|1451748862|900000049|0|cache
0|1451748862|900000050|0|cache
0|1451748862|4|1|OutputKernel
0|1451748862|900000051|0|cache
0|1889831384|0|1|ProjectKernel
0|1889831384|1|1|LimitKernel
0|1889831384|2|1|ProjectKernel
0|1889831384|3|1|BindableTableScanKernel
0|1889831384|900000052|0|cache
0|1889831384|900000053|0|cache
0|1889831384|900000054|0|cache
0|1889831384|4|1|OutputKernel
0|1889831384|900000055|0|cache
0|1261052560|0|1|ProjectKernel
0|1261052560|1|1|LimitKernel
0|1261052560|2|1|ProjectKernel
0|1261052560|3|1|BindableTableScanKernel
0|1261052560|900000056|0|cache
0|1261052560|900000057|0|cache
0|1261052560|900000058|0|cache
0|1261052560|4|1|OutputKernel
0|1261052560|900000059|0|cache
0|1298191165|0|1|ProjectKernel
0|1298191165|1|1|LimitKernel
0|1298191165|2|1|ProjectKernel
0|1298191165|3|1|BindableTableScanKernel
0|1298191165|900000060|0|cache
0|1298191165|900000061|0|cache
0|1298191165|900000062|0|cache
0|1298191165|4|1|OutputKernel
0|1298191165|900000063|0|cache
0|692414583|0|1|ProjectKernel
0|692414583|1|1|LimitKernel
0|692414583|2|1|ProjectKernel
0|692414583|3|1|BindableTableScanKernel
0|692414583|900000064|0|cache
0|692414583|900000065|0|cache
0|692414583|900000066|0|cache
0|692414583|4|1|OutputKernel
0|692414583|900000067|0|cache
0|948116746|0|1|ProjectKernel
0|948116746|1|1|LimitKernel
0|948116746|2|1|ProjectKernel
0|948116746|3|1|BindableTableScanKernel
0|948116746|900000068|0|cache
0|948116746|900000069|0|cache
0|948116746|900000070|0|cache
0|948116746|4|1|OutputKernel
0|948116746|900000071|0|cache
0|1928809361|0|1|ProjectKernel
0|1928809361|1|1|LimitKernel
0|1928809361|2|1|ProjectKernel
0|1928809361|3|1|BindableTableScanKernel
0|1928809361|900000072|0|cache
0|1928809361|900000073|0|cache
0|1928809361|900000074|0|cache
0|1928809361|4|1|OutputKernel
0|1928809361|900000075|0|cache
0|1314483754|0|1|ProjectKernel
0|1314483754|1|1|LimitKernel
0|1314483754|2|1|ProjectKernel
0|1314483754|3|1|BindableTableScanKernel
0|1314483754|900000076|0|cache
0|1314483754|900000077|0|cache
0|1314483754|900000078|0|cache
0|1314483754|4|1|OutputKernel
0|1314483754|900000079|0|cache
0|844158129|0|1|ProjectKernel
0|844158129|1|1|LimitKernel
0|844158129|2|1|ProjectKernel
0|844158129|3|1|BindableTableScanKernel
0|844158129|900000080|0|cache
0|844158129|900000081|0|cache
0|844158129|900000082|0|cache
0|844158129|4|1|OutputKernel
0|844158129|900000083|0|cache
0|1861570300|0|1|ProjectKernel
0|1861570300|1|1|LimitKernel
0|1861570300|2|1|ProjectKernel
0|1861570300|3|1|BindableTableScanKernel
0|1861570300|900000084|0|cache
0|1861570300|900000085|0|cache
0|1861570300|900000086|0|cache
0|1861570300|4|1|OutputKernel
0|1861570300|900000087|0|cache
0|546795836|0|1|ProjectKernel
0|546795836|1|1|LimitKernel
0|546795836|2|1|ProjectKernel
0|546795836|3|1|BindableTableScanKernel
0|546795836|900000088|0|cache
0|546795836|900000089|0|cache
0|546795836|900000090|0|cache
0|546795836|4|1|OutputKernel
