ral_id|query_id|source|sink|num_rows|num_bytes|event_type|timestamp_begin|timestamp_end
0|405031727|6|900000059|233539|2772426|addCache|1599631495308|1599631495339
0|405031727|900000059|5|233539|2772426|removeCache|1599631495339|1599631495339
0|405031727|5|900000060|36|873|addCache|1599631495340|1599631495340
0|405031727|900000060|4|36|873|removeCache|1599631495340|1599631495340
0|405031727|4|900000061|36|1017|addCache|1599631495341|1599631495341
0|405031727|900000061|3|36|1017|removeCache|1599631495342|1599631495342
0|405031727|3|900000062|36|1017|addCache|1599631495342|1599631495342
0|405031727|3|900000063|0|0|addCache|1599631495343|1599631495343
0|405031727|900000063|2|0|0|removeCache|1599631495307|1599631495343
0|405031727|900000062|2|36|1017|removeCache|1599631495343|1599631495343
0|405031727|2|900000064|36|1017|addCache|1599631495343|1599631495343
0|405031727|900000064|1|36|1017|removeCache|1599631495343|1599631495343
0|405031727|1|900000072|36|1017|addCache|1599631495344|1599631495344
0|405031727|900000072|0|36|1017|removeCache|1599631495344|1599631495344
0|405031727|0|900000073|10|220|addCache|1599631495344|1599631495344
0|405031727|900000073|7|10|220|removeCache|1599631495344|1599631495344
0|626822445|3|900000074|233539|2802472|addCache|1599631498800|1599631498801
0|626822445|900000074|2|233539|2802472|removeCache|1599631498801|1599631498801
0|626822445|2|900000075|233539|233539|addCache|1599631498802|1599631498802
0|626822445|900000075|1|233539|233539|removeCache|1599631498802|1599631498802
0|626822445|1|900000076|1|8|addCache|1599631498802|1599631498802
0|626822445|900000076|0|1|8|removeCache|1599631498802|1599631498802
0|626822445|0|900000077|1|8|addCache|1599631498803|1599631498803
0|626822445|900000077|4|1|8|removeCache|1599631498803|1599631498803
0|1907688968|6|900000000|233539|2772426|addCache|1599631682976|1599631682977
0|1907688968|900000000|5|233539|2772426|removeCache|1599631682977|1599631682979
0|1907688968|5|900000001|36|873|addCache|1599631682980|1599631682980
0|1907688968|900000001|4|36|873|removeCache|1599631682980|1599631682980
0|1907688968|4|900000002|36|1017|addCache|1599631682981|1599631682981
0|1907688968|900000002|3|36|1017|removeCache|1599631682981|1599631682981
0|1907688968|3|900000003|36|1017|addCache|1599631682982|1599631682982
0|1907688968|3|900000004|0|0|addCache|1599631682983|1599631682983
0|1907688968|900000004|2|0|0|removeCache|1599631682976|1599631682983
0|1907688968|900000003|2|36|1017|removeCache|1599631682983|1599631682983
0|1907688968|2|900000005|36|1017|addCache|1599631682984|1599631682984
0|1907688968|900000005|1|36|1017|removeCache|1599631682984|1599631682984
0|1907688968|1|900000013|36|1017|addCache|1599631682984|1599631682984
0|1907688968|900000013|0|36|1017|removeCache|1599631682984|1599631682984
0|1907688968|0|900000014|10|220|addCache|1599631682984|1599631682984
0|1907688968|900000014|7|10|220|removeCache|1599631682984|1599631682984
0|1242046241|3|900000015|233539|2802472|addCache|1599631683520|1599631683520
0|1242046241|900000015|2|233539|2802472|removeCache|1599631683520|1599631683521
0|1242046241|2|900000016|233539|233539|addCache|1599631683521|1599631683521
0|1242046241|900000016|1|233539|233539|removeCache|1599631683521|1599631683521
0|1242046241|1|900000017|1|8|addCache|1599631683522|1599631683522
0|1242046241|900000017|0|1|8|removeCache|1599631683522|1599631683522
0|1242046241|0|900000018|1|8|addCache|1599631683522|1599631683522
0|1242046241|900000018|4|1|8|removeCache|1599631683522|1599631683522
0|955398365|2|900000019|233539|4821627|addCache|1599631686960|1599631686961
0|955398365|900000019|1|233539|4821627|removeCache|1599631686961|1599631686961
0|955398365|1|900000020|233539|233539|addCache|1599631686968|1599631686968
0|955398365|900000020|0|233539|233539|removeCache|1599631686968|1599631686968
0|955398365|0|900000021|10|10|addCache|1599631686968|1599631686968
0|955398365|900000021|3|10|10|removeCache|1599631686968|1599631686968
0|1603934530|3|900000022|233539|4821627|addCache|1599631758321|1599631758352
0|1603934530|900000022|2|233539|4821627|removeCache|1599631758352|1599631758352
0|1603934530|2|900000023|233539|233539|addCache|1599631758355|1599631758355
0|1603934530|900000023|1|233539|233539|removeCache|1599631758355|1599631758356
0|1603934530|1|900000024|2|10|addCache|1599631758357|1599631758357
0|1603934530|900000024|0|2|10|removeCache|1599631758357|1599631758357
0|1603934530|0|900000025|2|18|addCache|1599631758358|1599631758358
0|1603934530|900000025|4|2|18|removeCache|1599631758358|1599631758358
0|2113528336|3|900000026|233539|23020112|addCache|1599632401647|1599632401696
0|2113528336|900000026|2|233539|23020112|removeCache|1599632401696|1599632401696
0|2113528336|2|900000027|233539|233539|addCache|1599632401701|1599632401701
0|2113528336|900000027|1|233539|233539|removeCache|1599632401701|1599632401701
0|2113528336|1|900000028|2|10|addCache|1599632401702|1599632401702
0|2113528336|900000028|0|2|10|removeCache|1599632401702|1599632401702
0|2113528336|0|900000029|2|18|addCache|1599632401703|1599632401703
0|2113528336|900000029|4|2|18|removeCache|1599632401703|1599632401703
0|538384221|1|900000030|233539|324066151|addCache|1599632759569|1599632759697
0|538384221|900000030|0|233539|324066151|removeCache|1599632759697|1599632759697
0|538384221|0|900000031|233539|3736624|addCache|1599632759726|1599632759726
0|538384221|900000031|2|233539|3736624|removeCache|1599632759726|1599632759726
0|1366512674|1|900000032|233539|324066151|addCache|1599633238629|1599633238759
0|1366512674|900000032|0|233539|324066151|removeCache|1599633238759|1599633238759
0|1366512674|0|900000033|233539|3736624|addCache|1599633238787|1599633238787
0|1366512674|900000033|2|233539|3736624|removeCache|1599633238787|1599633238787
0|769274587|2|900000034|233539|233539|addCache|1599633262818|1599633262856
0|769274587|900000034|1|233539|233539|removeCache|1599633262856|1599633262856
0|769274587|1|900000035|1|5|addCache|1599633262858|1599633262858
0|769274587|900000035|0|1|5|removeCache|1599633262858|1599633262858
0|769274587|0|900000036|1|9|addCache|1599633262858|1599633262858
0|769274587|900000036|3|1|9|removeCache|1599633262858|1599633262858
0|1912896397|3|900000037|233539|233539|addCache|1599633384127|1599633384173
0|1912896397|900000037|2|233539|233539|removeCache|1599633384174|1599633384174
0|1912896397|2|900000038|1|5|addCache|1599633384175|1599633384175
0|1912896397|900000038|1|1|5|removeCache|1599633384175|1599633384175
0|1912896397|1|900000039|1|9|addCache|1599633384176|1599633384176
0|1912896397|900000039|0|1|9|removeCache|1599633384176|1599633384176
0|1912896397|0|900000040|1|30|addCache|1599633384178|1599633384178
0|1912896397|900000040|4|1|30|removeCache|1599633384178|1599633384178
0|346383383|3|900000041|233539|233539|addCache|1599633411958|1599633411993
0|346383383|900000041|2|233539|233539|removeCache|1599633411993|1599633411993
0|346383383|2|900000042|1|5|addCache|1599633411994|1599633411994
0|346383383|900000042|1|1|5|removeCache|1599633411994|1599633411994
0|346383383|1|900000043|1|9|addCache|1599633411995|1599633411995
0|346383383|900000043|0|1|9|removeCache|1599633411995|1599633411995
0|346383383|0|900000044|1|30|addCache|1599633411997|1599633411997
0|346383383|900000044|4|1|30|removeCache|1599633411997|1599633411997
0|270361919|8|900000049|233539|233539|addCache|1599633447153|1599633447188
0|270361919|4|900000045|233539|233539|addCache|1599633447153|1599633447188
0|270361919|900000049|7|233539|233539|removeCache|1599633447188|1599633447188
0|270361919|900000045|3|233539|233539|removeCache|1599633447188|1599633447188
0|270361919|7|900000050|2|10|addCache|1599633447190|1599633447190
0|270361919|900000050|6|2|10|removeCache|1599633447190|1599633447190
0|270361919|3|900000046|1|5|addCache|1599633447191|1599633447191
0|270361919|900000046|2|1|5|removeCache|1599633447191|1599633447191
0|270361919|6|900000051|2|18|addCache|1599633447192|1599633447192
0|270361919|900000051|5|2|18|removeCache|1599633447192|1599633447192
0|270361919|2|900000047|1|9|addCache|1599633447192|1599633447192
0|270361919|900000047|1|1|9|removeCache|1599633447192|1599633447192
0|270361919|5|900000052|2|46|addCache|1599633447195|1599633447195
0|270361919|1|900000048|1|30|addCache|1599633447195|1599633447195
0|270361919|900000048|0|1|30|removeCache|1599633447153|1599633447195
0|270361919|900000052|0|2|46|removeCache|1599633447195|1599633447195
0|270361919|0|900000053|1|30|addCache|1599633447195|1599633447195
0|270361919|0|900000053|2|46|addCache|1599633447195|1599633447195
0|270361919|900000053|9|3|72|removeCache|1599633447195|1599633447196
0|1991922956|22|900000058|233539|233539|addCache|1599633585507|1599633585549
0|1991922956|26|900000063|233539|233539|addCache|1599633585507|1599633585550
0|1991922956|62|900000108|233539|233539|addCache|1599633585507|1599633585550
0|1991922956|50|900000093|233539|233539|addCache|1599633585507|1599633585550
0|1991922956|66|900000113|233539|233539|addCache|1599633585507|1599633585550
0|1991922956|900000058|21|233539|233539|removeCache|1599633585550|1599633585550
0|1991922956|78|900000128|233539|233539|addCache|1599633585507|1599633585550
0|1991922956|900000063|25|233539|233539|removeCache|1599633585550|1599633585550
0|1991922956|30|900000068|233539|233539|addCache|1599633585507|1599633585550
0|1991922956|38|900000078|233539|233539|addCache|1599633585507|1599633585550
0|1991922956|900000068|29|233539|233539|removeCache|1599633585550|1599633585550
0|1991922956|46|900000088|233539|233539|addCache|1599633585507|1599633585550
0|1991922956|54|900000098|233539|233539|addCache|1599633585508|1599633585550
0|1991922956|42|900000083|233539|233539|addCache|1599633585508|1599633585551
0|1991922956|900000088|45|233539|233539|removeCache|1599633585551|1599633585551
0|1991922956|900000093|49|233539|233539|removeCache|1599633585551|1599633585551
0|1991922956|900000083|41|233539|233539|removeCache|1599633585551|1599633585551
0|1991922956|900000078|37|233539|233539|removeCache|1599633585550|1599633585551
0|1991922956|900000098|53|233539|233539|removeCache|1599633585551|1599633585551
0|1991922956|70|900000118|233539|233539|addCache|1599633585508|1599633585551
0|1991922956|74|900000123|233539|233539|addCache|1599633585507|1599633585551
0|1991922956|900000108|61|233539|233539|removeCache|1599633585551|1599633585551
0|1991922956|58|900000103|233539|233539|addCache|1599633585507|1599633585551
0|1991922956|34|900000073|233539|233539|addCache|1599633585508|1599633585551
0|1991922956|900000113|65|233539|233539|removeCache|1599633585551|1599633585551
0|1991922956|18|900000054|233539|233539|addCache|1599633585507|1599633585551
0|1991922956|900000073|33|233539|233539|removeCache|1599633585551|1599633585551
0|1991922956|900000118|69|233539|233539|removeCache|1599633585551|1599633585551
0|1991922956|900000123|73|233539|233539|removeCache|1599633585551|1599633585551
0|1991922956|900000103|57|233539|233539|removeCache|1599633585551|1599633585551
0|1991922956|900000054|17|233539|233539|removeCache|1599633585551|1599633585551
0|1991922956|900000128|77|233539|233539|removeCache|1599633585551|1599633585551
0|1991922956|17|900000055|1|5|addCache|1599633585568|1599633585568
0|1991922956|900000055|16|1|5|removeCache|1599633585568|1599633585568
0|1991922956|45|900000089|2|10|addCache|1599633585568|1599633585568
0|1991922956|21|900000059|2|10|addCache|1599633585568|1599633585568
0|1991922956|900000059|20|2|10|removeCache|1599633585569|1599633585569
0|1991922956|37|900000079|1|5|addCache|1599633585569|1599633585569
0|1991922956|57|900000104|1|5|addCache|1599633585569|1599633585569
0|1991922956|49|900000094|2|10|addCache|1599633585570|1599633585570
0|1991922956|900000079|36|1|5|removeCache|1599633585570|1599633585570
0|1991922956|61|900000109|2|10|addCache|1599633585570|1599633585570
0|1991922956|29|900000069|2|10|addCache|1599633585571|1599633585571
0|1991922956|900000069|28|2|10|removeCache|1599633585571|1599633585571
0|1991922956|900000089|44|2|10|removeCache|1599633585571|1599633585571
0|1991922956|53|900000099|2|10|addCache|1599633585571|1599633585571
0|1991922956|900000094|48|2|10|removeCache|1599633585571|1599633585571
0|1991922956|65|900000114|2|10|addCache|1599633585572|1599633585572
0|1991922956|73|900000124|2|10|addCache|1599633585572|1599633585572
0|1991922956|900000099|52|2|10|removeCache|1599633585572|1599633585572
0|1991922956|900000104|56|1|5|removeCache|1599633585572|1599633585572
0|1991922956|41|900000084|2|10|addCache|1599633585573|1599633585573
0|1991922956|25|900000064|2|10|addCache|1599633585573|1599633585573
0|1991922956|900000064|24|2|10|removeCache|1599633585573|1599633585573
0|1991922956|900000109|60|2|10|removeCache|1599633585573|1599633585573
0|1991922956|77|900000129|2|10|addCache|1599633585574|1599633585574
0|1991922956|900000114|64|2|10|removeCache|1599633585574|1599633585574
0|1991922956|900000084|40|2|10|removeCache|1599633585574|1599633585574
0|1991922956|69|900000119|2|10|addCache|1599633585575|1599633585575
0|1991922956|900000124|72|2|10|removeCache|1599633585575|1599633585575
0|1991922956|900000119|68|2|10|removeCache|1599633585575|1599633585575
0|1991922956|33|900000074|2|10|addCache|1599633585575|1599633585575
0|1991922956|900000074|32|2|10|removeCache|1599633585575|1599633585575
0|1991922956|900000129|76|2|10|removeCache|1599633585575|1599633585575
0|1991922956|16|900000056|1|9|addCache|1599633585581|1599633585581
0|1991922956|36|900000080|1|9|addCache|1599633585581|1599633585581
0|1991922956|44|900000090|2|18|addCache|1599633585582|1599633585582
0|1991922956|900000056|15|1|9|removeCache|1599633585582|1599633585582
0|1991922956|20|900000060|2|18|addCache|1599633585582|1599633585582
0|1991922956|900000060|19|2|18|removeCache|1599633585582|1599633585582
0|1991922956|56|900000105|1|9|addCache|1599633585582|1599633585582
0|1991922956|52|900000100|2|18|addCache|1599633585583|1599633585583
0|1991922956|900000080|35|1|9|removeCache|1599633585583|1599633585583
0|1991922956|48|900000095|2|18|addCache|1599633585583|1599633585583
0|1991922956|28|900000070|2|18|addCache|1599633585584|1599633585584
0|1991922956|900000070|27|2|18|removeCache|1599633585584|1599633585584
0|1991922956|40|900000085|2|18|addCache|1599633585584|1599633585584
0|1991922956|900000085|39|2|18|removeCache|1599633585584|1599633585584
0|1991922956|900000090|43|2|18|removeCache|1599633585584|1599633585584
0|1991922956|60|900000110|2|18|addCache|1599633585584|1599633585584
0|1991922956|900000095|47|2|18|removeCache|1599633585584|1599633585584
0|1991922956|76|900000130|2|18|addCache|1599633585584|1599633585584
0|1991922956|900000100|51|2|18|removeCache|1599633585585|1599633585585
0|1991922956|900000105|55|1|9|removeCache|1599633585585|1599633585585
0|1991922956|72|900000125|2|18|addCache|1599633585585|1599633585585
0|1991922956|900000110|59|2|18|removeCache|1599633585585|1599633585585
0|1991922956|64|900000115|2|18|addCache|1599633585585|1599633585585
0|1991922956|900000115|63|2|18|removeCache|1599633585586|1599633585586
0|1991922956|24|900000065|2|18|addCache|1599633585587|1599633585587
0|1991922956|900000065|23|2|18|removeCache|1599633585587|1599633585587
0|1991922956|32|900000075|2|18|addCache|1599633585588|1599633585588
0|1991922956|900000075|31|2|18|removeCache|1599633585588|1599633585588
0|1991922956|900000125|71|2|18|removeCache|1599633585588|1599633585588
0|1991922956|47|900000096|2|54|addCache|1599633585590|1599633585590
0|1991922956|900000130|75|2|18|removeCache|1599633585590|1599633585590
0|1991922956|15|900000057|1|30|addCache|1599633585590|1599633585590
0|1991922956|900000057|14|1|30|removeCache|1599633585590|1599633585590
0|1991922956|68|900000120|2|18|addCache|1599633585591|1599633585591
0|1991922956|900000120|67|2|18|removeCache|1599633585591|1599633585591
0|1991922956|19|900000061|2|50|addCache|1599633585591|1599633585591
0|1991922956|63|900000116|2|56|addCache|1599633585591|1599633585591
0|1991922956|27|900000071|2|50|addCache|1599633585591|1599633585591
0|1991922956|900000061|14|2|50|removeCache|1599633585590|1599633585592
0|1991922956|14|900000062|1|30|addCache|1599633585592|1599633585592
0|1991922956|14|900000062|2|50|addCache|1599633585592|1599633585592
0|1991922956|900000062|13|1|30|removeCache|1599633585591|1599633585592
0|1991922956|43|900000091|2|64|addCache|1599633585592|1599633585592
0|1991922956|39|900000086|2|56|addCache|1599633585593|1599633585593
0|1991922956|59|900000111|2|72|addCache|1599633585594|1599633585594
0|1991922956|51|900000101|2|54|addCache|1599633585594|1599633585594
0|1991922956|31|900000076|2|58|addCache|1599633585595|1599633585595
0|1991922956|35|900000081|1|29|addCache|1599633585595|1599633585595
0|1991922956|23|900000066|2|46|addCache|1599633585595|1599633585595
0|1991922956|900000066|13|2|46|removeCache|1599633585592|1599633585595
0|1991922956|13|900000067|1|30|addCache|1599633585595|1599633585595
0|1991922956|13|900000067|2|46|addCache|1599633585595|1599633585595
0|1991922956|900000067|12|1|30|removeCache|1599633585591|1599633585595
0|1991922956|900000071|12|2|50|removeCache|1599633585595|1599633585595
0|1991922956|12|900000072|1|30|addCache|1599633585595|1599633585595
0|1991922956|12|900000072|2|50|addCache|1599633585595|1599633585595
0|1991922956|900000072|11|1|30|removeCache|1599633585591|1599633585595
0|1991922956|900000076|11|2|58|removeCache|1599633585595|1599633585595
0|1991922956|11|900000077|1|30|addCache|1599633585595|1599633585595
0|1991922956|900000067|12|2|46|removeCache|1599633585595|1599633585595
0|1991922956|11|900000077|2|58|addCache|1599633585595|1599633585595
0|1991922956|12|900000072|2|46|addCache|1599633585595|1599633585595
0|1991922956|900000077|10|1|30|removeCache|1599633585591|1599633585595
0|1991922956|900000081|10|1|29|removeCache|1599633585595|1599633585595
0|1991922956|10|900000082|1|30|addCache|1599633585595|1599633585595
0|1991922956|10|900000082|1|29|addCache|1599633585595|1599633585595
0|1991922956|900000082|9|1|30|removeCache|1599633585592|1599633585595
0|1991922956|900000086|9|2|56|removeCache|1599633585595|1599633585595
0|1991922956|9|900000087|1|30|addCache|1599633585595|1599633585595
0|1991922956|900000087|8|1|30|removeCache|1599633585593|1599633585595
0|1991922956|55|900000106|1|28|addCache|1599633585595|1599633585595
0|1991922956|9|900000087|2|56|addCache|1599633585595|1599633585595
0|1991922956|900000077|10|2|58|removeCache|1599633585595|1599633585595
0|1991922956|900000091|8|2|64|removeCache|1599633585595|1599633585595
0|1991922956|10|900000082|2|58|addCache|1599633585595|1599633585595
0|1991922956|8|900000092|1|30|addCache|1599633585595|1599633585595
0|1991922956|900000072|11|2|50|removeCache|1599633585595|1599633585595
0|1991922956|8|900000092|2|64|addCache|1599633585595|1599633585595
0|1991922956|11|900000077|2|50|addCache|1599633585595|1599633585595
0|1991922956|900000062|13|2|50|removeCache|1599633585595|1599633585595
0|1991922956|900000072|11|2|46|removeCache|1599633585595|1599633585595
0|1991922956|11|900000077|2|46|addCache|1599633585595|1599633585595
0|1991922956|900000067|12|2|50|removeCache|1599633585595|1599633585595
0|1991922956|900000077|10|2|50|removeCache|1599633585595|1599633585595
0|1991922956|12|900000072|2|50|addCache|1599633585595|1599633585595
0|1991922956|13|900000067|2|50|addCache|1599633585595|1599633585595
0|1991922956|10|900000082|2|50|addCache|1599633585595|1599633585595
0|1991922956|900000077|10|2|46|removeCache|1599633585595|1599633585595
0|1991922956|10|900000082|2|46|addCache|1599633585595|1599633585595
0|1991922956|900000072|11|2|50|removeCache|1599633585595|1599633585595
0|1991922956|11|900000077|2|50|addCache|1599633585595|1599633585595
0|1991922956|71|900000126|2|68|addCache|1599633585595|1599633585595
0|1991922956|900000077|10|2|50|removeCache|1599633585595|1599633585595
0|1991922956|10|900000082|2|50|addCache|1599633585595|1599633585595
0|1991922956|900000082|9|1|29|removeCache|1599633585595|1599633585595
0|1991922956|9|900000087|1|29|addCache|1599633585595|1599633585595
0|1991922956|900000082|9|2|58|removeCache|1599633585595|1599633585595
0|1991922956|9|900000087|2|58|addCache|1599633585595|1599633585595
0|1991922956|900000082|9|2|50|removeCache|1599633585595|1599633585595
0|1991922956|900000092|7|1|30|removeCache|1599633585593|1599633585595
0|1991922956|9|900000087|2|50|addCache|1599633585595|1599633585595
0|1991922956|900000096|7|2|54|removeCache|1599633585595|1599633585595
0|1991922956|900000087|8|2|56|removeCache|1599633585595|1599633585595
0|1991922956|8|900000092|2|56|addCache|1599633585595|1599633585595
0|1991922956|7|900000097|1|30|addCache|1599633585595|1599633585595
0|1991922956|900000087|8|1|29|removeCache|1599633585595|1599633585595
0|1991922956|900000082|9|2|46|removeCache|1599633585595|1599633585595
0|1991922956|900000097|6|1|30|removeCache|1599633585594|1599633585595
0|1991922956|8|900000092|1|29|addCache|1599633585595|1599633585595
0|1991922956|9|900000087|2|46|addCache|1599633585595|1599633585595
0|1991922956|900000087|8|2|58|removeCache|1599633585595|1599633585595
0|1991922956|900000082|9|2|50|removeCache|1599633585595|1599633585595
0|1991922956|900000101|6|2|54|removeCache|1599633585595|1599633585595
0|1991922956|8|900000092|2|58|addCache|1599633585595|1599633585595
0|1991922956|7|900000097|2|54|addCache|1599633585595|1599633585595
0|1991922956|6|900000102|1|30|addCache|1599633585595|1599633585595
0|1991922956|900000087|8|2|50|removeCache|1599633585595|1599633585595
0|1991922956|9|900000087|2|50|addCache|1599633585595|1599633585595
0|1991922956|900000102|5|1|30|removeCache|1599633585594|1599633585595
0|1991922956|6|900000102|2|54|addCache|1599633585595|1599633585595
0|1991922956|8|900000092|2|50|addCache|1599633585595|1599633585595
0|1991922956|900000106|5|1|28|removeCache|1599633585595|1599633585595
0|1991922956|900000087|8|2|46|removeCache|1599633585595|1599633585595
0|1991922956|900000092|7|2|64|removeCache|1599633585595|1599633585595
0|1991922956|900000107|4|1|30|removeCache|1599633585595|1599633585595
0|1991922956|5|900000107|1|30|addCache|1599633585595|1599633585595
0|1991922956|7|900000097|2|64|addCache|1599633585595|1599633585595
0|1991922956|8|900000092|2|46|addCache|1599633585595|1599633585595
0|1991922956|900000092|7|2|56|removeCache|1599633585595|1599633585595
0|1991922956|900000111|4|2|72|removeCache|1599633585595|1599633585595
0|1991922956|900000087|8|2|50|removeCache|1599633585595|1599633585595
0|1991922956|5|900000107|1|28|addCache|1599633585595|1599633585595
0|1991922956|4|900000112|1|30|addCache|1599633585595|1599633585595
0|1991922956|7|900000097|2|56|addCache|1599633585595|1599633585595
0|1991922956|8|900000092|2|50|addCache|1599633585595|1599633585595
0|1991922956|4|900000112|2|72|addCache|1599633585595|1599633585595
0|1991922956|900000112|3|1|30|removeCache|1599633585595|1599633585595
0|1991922956|900000092|7|1|29|removeCache|1599633585595|1599633585595
0|1991922956|7|900000097|1|29|addCache|1599633585595|1599633585595
0|1991922956|900000116|3|2|56|removeCache|1599633585595|1599633585595
0|1991922956|900000092|7|2|58|removeCache|1599633585595|1599633585595
0|1991922956|3|900000117|1|30|addCache|1599633585595|1599633585595
0|1991922956|7|900000097|2|58|addCache|1599633585595|1599633585595
0|1991922956|3|900000117|2|56|addCache|1599633585595|1599633585595
0|1991922956|900000092|7|2|50|removeCache|1599633585595|1599633585595
