ral_id|query_id|kernel_id|is_kernel|kernel_type
0|1991922956|29|1|ComputeAggregateKernel
0|1991922956|30|1|BindableTableScanKernel
0|1991922956|31|1|ProjectKernel
0|1991922956|32|1|MergeAggregateKernel
0|1991922956|33|1|ComputeAggregateKernel
0|1991922956|34|1|BindableTableScanKernel
0|1991922956|35|1|ProjectKernel
0|1991922956|36|1|MergeAggregateKernel
0|1991922956|37|1|ComputeAggregateKernel
0|1991922956|38|1|BindableTableScanKernel
0|1991922956|39|1|ProjectKernel
0|1991922956|40|1|MergeAggregateKernel
0|1991922956|41|1|ComputeAggregateKernel
0|1991922956|42|1|BindableTableScanKernel
0|1991922956|43|1|ProjectKernel
0|1991922956|44|1|MergeAggregateKernel
0|1991922956|45|1|ComputeAggregateKernel
0|1991922956|46|1|BindableTableScanKernel
0|1991922956|47|1|ProjectKernel
0|1991922956|48|1|MergeAggregateKernel
0|1991922956|49|1|ComputeAggregateKernel
0|1991922956|50|1|BindableTableScanKernel
0|1991922956|51|1|ProjectKernel
0|1991922956|52|1|MergeAggregateKernel
0|1991922956|53|1|ComputeAggregateKernel
0|1991922956|54|1|BindableTableScanKernel
0|1991922956|55|1|ProjectKernel
0|1991922956|56|1|MergeAggregateKernel
0|1991922956|57|1|ComputeAggregateKernel
0|1991922956|58|1|BindableTableScanKernel
0|1991922956|59|1|ProjectKernel
0|1991922956|60|1|MergeAggregateKernel
0|1991922956|61|1|ComputeAggregateKernel
0|1991922956|62|1|BindableTableScanKernel
0|1991922956|63|1|ProjectKernel
0|1991922956|64|1|MergeAggregateKernel
0|1991922956|65|1|ComputeAggregateKernel
0|1991922956|66|1|BindableTableScanKernel
0|1991922956|67|1|ProjectKernel
0|1991922956|68|1|MergeAggregateKernel
0|1991922956|69|1|ComputeAggregateKernel
0|1991922956|70|1|BindableTableScanKernel
0|1991922956|71|1|ProjectKernel
0|1991922956|72|1|MergeAggregateKernel
0|1991922956|73|1|ComputeAggregateKernel
0|1991922956|74|1|BindableTableScanKernel
0|1991922956|75|1|ProjectKernel
0|1991922956|76|1|MergeAggregateKernel
0|1991922956|77|1|ComputeAggregateKernel
0|1991922956|78|1|BindableTableScanKernel
0|1991922956|900000054|0|cache
0|1991922956|900000055|0|cache
0|1991922956|900000056|0|cache
0|1991922956|900000057|0|cache
0|1991922956|900000058|0|cache
0|1991922956|900000059|0|cache
0|1991922956|900000060|0|cache
0|1991922956|900000061|0|cache
0|1991922956|900000062|0|cache
0|1991922956|900000063|0|cache
0|1991922956|900000064|0|cache
0|1991922956|900000065|0|cache
0|1991922956|900000066|0|cache
0|1991922956|900000067|0|cache
0|1991922956|900000068|0|cache
0|1991922956|900000069|0|cache
0|1991922956|900000070|0|cache
0|1991922956|900000071|0|cache
0|1991922956|900000072|0|cache
0|1991922956|900000073|0|cache
0|1991922956|900000074|0|cache
0|1991922956|900000075|0|cache
0|1991922956|900000076|0|cache
0|1991922956|900000077|0|cache
0|1991922956|900000078|0|cache
0|1991922956|900000079|0|cache
0|1991922956|900000080|0|cache
0|1991922956|900000081|0|cache
0|1991922956|900000082|0|cache
0|1991922956|900000083|0|cache
0|1991922956|900000084|0|cache
0|1991922956|900000085|0|cache
0|1991922956|900000086|0|cache
0|1991922956|900000087|0|cache
0|1991922956|900000088|0|cache
0|1991922956|900000089|0|cache
0|1991922956|900000090|0|cache
0|1991922956|900000091|0|cache
0|1991922956|900000092|0|cache
0|1991922956|900000093|0|cache
0|1991922956|900000094|0|cache
0|1991922956|900000095|0|cache
0|1991922956|900000096|0|cache
0|1991922956|900000097|0|cache
0|1991922956|900000098|0|cache
0|1991922956|900000099|0|cache
0|1991922956|900000100|0|cache
0|1991922956|900000101|0|cache
0|1991922956|900000102|0|cache
0|1991922956|900000103|0|cache
0|1991922956|900000104|0|cache
0|1991922956|900000105|0|cache
0|1991922956|900000106|0|cache
0|1991922956|900000107|0|cache
0|1991922956|900000108|0|cache
0|1991922956|900000109|0|cache
0|1991922956|900000110|0|cache
0|1991922956|900000111|0|cache
0|1991922956|900000112|0|cache
0|1991922956|900000113|0|cache
0|1991922956|900000114|0|cache
0|1991922956|900000115|0|cache
0|1991922956|900000116|0|cache
0|1991922956|900000117|0|cache
0|1991922956|900000118|0|cache
0|1991922956|900000119|0|cache
0|1991922956|900000120|0|cache
0|1991922956|900000121|0|cache
0|1991922956|900000122|0|cache
0|1991922956|900000123|0|cache
0|1991922956|900000124|0|cache
0|1991922956|900000125|0|cache
0|1991922956|900000126|0|cache
0|1991922956|900000127|0|cache
0|1991922956|900000128|0|cache
0|1991922956|900000129|0|cache
0|1991922956|900000130|0|cache
0|1991922956|900000131|0|cache
0|1991922956|79|1|OutputKernel
0|1991922956|900000132|0|cache
0|1116112675|0|1|UnionKernel
0|1116112675|1|1|UnionKernel
0|1116112675|2|1|UnionKernel
0|1116112675|3|1|UnionKernel
0|1116112675|4|1|UnionKernel
0|1116112675|5|1|UnionKernel
0|1116112675|6|1|UnionKernel
0|1116112675|7|1|UnionKernel
0|1116112675|8|1|UnionKernel
0|1116112675|9|1|UnionKernel
0|1116112675|10|1|UnionKernel
0|1116112675|11|1|UnionKernel
0|1116112675|12|1|UnionKernel
0|1116112675|13|1|UnionKernel
0|1116112675|14|1|UnionKernel
0|1116112675|15|1|ProjectKernel
0|1116112675|16|1|MergeAggregateKernel
0|1116112675|17|1|ComputeAggregateKernel
0|1116112675|18|1|BindableTableScanKernel
0|1116112675|19|1|ProjectKernel
0|1116112675|20|1|MergeAggregateKernel
0|1116112675|21|1|ComputeAggregateKernel
0|1116112675|22|1|BindableTableScanKernel
0|1116112675|23|1|ProjectKernel
0|1116112675|24|1|MergeAggregateKernel
0|1116112675|25|1|ComputeAggregateKernel
0|1116112675|26|1|BindableTableScanKernel
0|1116112675|27|1|ProjectKernel
0|1116112675|28|1|MergeAggregateKernel
0|1116112675|29|1|ComputeAggregateKernel
0|1116112675|30|1|BindableTableScanKernel
0|1116112675|31|1|ProjectKernel
0|1116112675|32|1|MergeAggregateKernel
0|1116112675|33|1|ComputeAggregateKernel
0|1116112675|34|1|BindableTableScanKernel
0|1116112675|35|1|ProjectKernel
0|1116112675|36|1|MergeAggregateKernel
0|1116112675|37|1|ComputeAggregateKernel
0|1116112675|38|1|BindableTableScanKernel
0|1116112675|39|1|ProjectKernel
0|1116112675|40|1|MergeAggregateKernel
0|1116112675|41|1|ComputeAggregateKernel
0|1116112675|42|1|BindableTableScanKernel
0|1116112675|43|1|ProjectKernel
0|1116112675|44|1|MergeAggregateKernel
0|1116112675|45|1|ComputeAggregateKernel
0|1116112675|46|1|BindableTableScanKernel
0|1116112675|47|1|ProjectKernel
0|1116112675|48|1|MergeAggregateKernel
0|1116112675|49|1|ComputeAggregateKernel
0|1116112675|50|1|BindableTableScanKernel
0|1116112675|51|1|ProjectKernel
0|1116112675|52|1|MergeAggregateKernel
0|1116112675|53|1|ComputeAggregateKernel
0|1116112675|54|1|BindableTableScanKernel
0|1116112675|55|1|ProjectKernel
0|1116112675|56|1|MergeAggregateKernel
0|1116112675|57|1|ComputeAggregateKernel
0|1116112675|58|1|BindableTableScanKernel
0|1116112675|59|1|ProjectKernel
0|1116112675|60|1|MergeAggregateKernel
0|1116112675|61|1|ComputeAggregateKernel
0|1116112675|62|1|BindableTableScanKernel
0|1116112675|63|1|ProjectKernel
0|1116112675|64|1|MergeAggregateKernel
0|1116112675|65|1|ComputeAggregateKernel
0|1116112675|66|1|BindableTableScanKernel
0|1116112675|67|1|ProjectKernel
0|1116112675|68|1|MergeAggregateKernel
0|1116112675|69|1|ComputeAggregateKernel
0|1116112675|70|1|BindableTableScanKernel
0|1116112675|71|1|ProjectKernel
0|1116112675|72|1|MergeAggregateKernel
0|1116112675|73|1|ComputeAggregateKernel
0|1116112675|74|1|BindableTableScanKernel
0|1116112675|75|1|ProjectKernel
0|1116112675|76|1|MergeAggregateKernel
0|1116112675|77|1|ComputeAggregateKernel
0|1116112675|78|1|BindableTableScanKernel
0|1116112675|900000133|0|cache
0|1116112675|900000134|0|cache
0|1116112675|900000135|0|cache
0|1116112675|900000136|0|cache
0|1116112675|900000137|0|cache
0|1116112675|900000138|0|cache
0|1116112675|900000139|0|cache
0|1116112675|900000140|0|cache
0|1116112675|900000141|0|cache
0|1116112675|900000142|0|cache
0|1116112675|900000143|0|cache
0|1116112675|900000144|0|cache
0|1116112675|900000145|0|cache
0|1116112675|900000146|0|cache
0|1116112675|900000147|0|cache
0|1116112675|900000148|0|cache
0|1116112675|900000149|0|cache
0|1116112675|900000150|0|cache
0|1116112675|900000151|0|cache
0|1116112675|900000152|0|cache
0|1116112675|900000153|0|cache
0|1116112675|900000154|0|cache
0|1116112675|900000155|0|cache
0|1116112675|900000156|0|cache
0|1116112675|900000157|0|cache
0|1116112675|900000158|0|cache
0|1116112675|900000159|0|cache
0|1116112675|900000160|0|cache
0|1116112675|900000161|0|cache
0|1116112675|900000162|0|cache
0|1116112675|900000163|0|cache
0|1116112675|900000164|0|cache
0|1116112675|900000165|0|cache
0|1116112675|900000166|0|cache
0|1116112675|900000167|0|cache
0|1116112675|900000168|0|cache
0|1116112675|900000169|0|cache
0|1116112675|900000170|0|cache
0|1116112675|900000171|0|cache
0|1116112675|900000172|0|cache
0|1116112675|900000173|0|cache
0|1116112675|900000174|0|cache
0|1116112675|900000175|0|cache
0|1116112675|900000176|0|cache
0|1116112675|900000177|0|cache
0|1116112675|900000178|0|cache
0|1116112675|900000179|0|cache
0|1116112675|900000180|0|cache
0|1116112675|900000181|0|cache
0|1116112675|900000182|0|cache
0|1116112675|900000183|0|cache
0|1116112675|900000184|0|cache
0|1116112675|900000185|0|cache
0|1116112675|900000186|0|cache
0|1116112675|900000187|0|cache
0|1116112675|900000188|0|cache
0|1116112675|900000189|0|cache
0|1116112675|900000190|0|cache
0|1116112675|900000191|0|cache
0|1116112675|900000192|0|cache
0|1116112675|900000193|0|cache
0|1116112675|900000194|0|cache
0|1116112675|900000195|0|cache
0|1116112675|900000196|0|cache
0|1116112675|900000197|0|cache
0|1116112675|900000198|0|cache
0|1116112675|900000199|0|cache
0|1116112675|900000200|0|cache
0|1116112675|900000201|0|cache
0|1116112675|900000202|0|cache
0|1116112675|900000203|0|cache
0|1116112675|900000204|0|cache
0|1116112675|900000205|0|cache
0|1116112675|900000206|0|cache
0|1116112675|900000207|0|cache
0|1116112675|900000208|0|cache
0|1116112675|900000209|0|cache
0|1116112675|900000210|0|cache
0|1116112675|79|1|OutputKernel
0|1116112675|900000211|0|cache
0|331358491|0|1|BindableTableScanKernel
0|331358491|1|1|OutputKernel
0|331358491|900000212|0|cache
0|1247746373|0|1|BindableTableScanKernel
0|1247746373|1|1|OutputKernel
0|1247746373|900000213|0|cache
0|1106326836|0|1|ProjectKernel
0|1106326836|1|1|BindableTableScanKernel
0|1106326836|900000214|0|cache
0|1106326836|2|1|OutputKernel
0|1106326836|900000215|0|cache
0|1524375374|0|1|ProjectKernel
0|1524375374|1|1|BindableTableScanKernel
0|1524375374|900000216|0|cache
0|1524375374|2|1|OutputKernel
0|1524375374|900000217|0|cache
0|115357384|0|1|ProjectKernel
0|115357384|1|1|BindableTableScanKernel
0|115357384|900000218|0|cache
0|115357384|2|1|OutputKernel
0|115357384|900000219|0|cache
0|629885060|0|1|ProjectKernel
0|629885060|1|1|BindableTableScanKernel
0|629885060|900000220|0|cache
0|629885060|2|1|OutputKernel
0|629885060|900000221|0|cache
0|51074776|0|1|MergeAggregateKernel
0|51074776|1|1|ComputeAggregateKernel
0|51074776|2|1|MergeAggregateKernel
0|51074776|3|1|ComputeAggregateKernel
0|51074776|4|1|BindableTableScanKernel
0|51074776|900000222|0|cache
0|51074776|900000223|0|cache
0|51074776|900000224|0|cache
0|51074776|900000225|0|cache
0|51074776|5|1|OutputKernel
0|51074776|900000226|0|cache
0|4079545|0|1|ProjectKernel
0|4079545|1|1|MergeAggregateKernel
0|4079545|2|1|ComputeAggregateKernel
0|4079545|3|1|MergeAggregateKernel
0|4079545|4|1|ComputeAggregateKernel
0|4079545|5|1|ProjectKernel
0|4079545|6|1|BindableTableScanKernel
0|4079545|900000227|0|cache
0|4079545|900000228|0|cache
0|4079545|900000229|0|cache
0|4079545|900000230|0|cache
0|4079545|900000231|0|cache
0|4079545|900000232|0|cache
0|4079545|7|1|OutputKernel
0|4079545|900000233|0|cache
0|943754760|0|1|ProjectKernel
0|943754760|1|1|ProjectKernel
0|943754760|2|1|MergeAggregateKernel
0|943754760|3|1|ComputeAggregateKernel
0|943754760|4|1|MergeAggregateKernel
0|943754760|5|1|ComputeAggregateKernel
0|943754760|6|1|ProjectKernel
0|943754760|7|1|BindableTableScanKernel
0|943754760|900000234|0|cache
0|943754760|900000235|0|cache
0|943754760|900000236|0|cache
0|943754760|900000237|0|cache
0|943754760|900000238|0|cache
0|943754760|900000239|0|cache
0|943754760|900000240|0|cache
0|943754760|8|1|OutputKernel
0|943754760|900000241|0|cache
0|1375348778|0|1|LimitKernel
0|1375348778|1|1|TableScanKernel
0|1375348778|900000242|0|cache
0|1375348778|2|1|OutputKernel
0|1375348778|900000243|0|cache
0|573137301|0|1|ProjectKernel
0|573137301|1|1|ProjectKernel
0|573137301|2|1|MergeAggregateKernel
0|573137301|3|1|ComputeAggregateKernel
0|573137301|4|1|MergeAggregateKernel
0|573137301|5|1|ComputeAggregateKernel
0|573137301|6|1|ProjectKernel
0|573137301|7|1|BindableTableScanKernel
0|573137301|900000244|0|cache
0|573137301|900000245|0|cache
0|573137301|900000246|0|cache
0|573137301|900000247|0|cache
0|573137301|900000248|0|cache
0|573137301|900000249|0|cache
0|573137301|900000250|0|cache
0|573137301|8|1|OutputKernel
0|573137301|900000251|0|cache
0|872767053|0|1|ProjectKernel
0|872767053|1|1|ProjectKernel
0|872767053|2|1|MergeAggregateKernel
0|872767053|3|1|ComputeAggregateKernel
0|872767053|4|1|MergeAggregateKernel
0|872767053|5|1|ComputeAggregateKernel
0|872767053|6|1|ProjectKernel
0|872767053|7|1|BindableTableScanKernel
0|872767053|900000252|0|cache
0|872767053|900000253|0|cache
0|872767053|900000254|0|cache
0|872767053|900000255|0|cache
0|872767053|900000256|0|cache
0|872767053|900000257|0|cache
0|872767053|900000258|0|cache
0|872767053|8|1|OutputKernel
0|872767053|900000259|0|cache
0|732676047|0|1|ProjectKernel
0|732676047|1|1|ProjectKernel
0|732676047|2|1|MergeAggregateKernel
0|732676047|3|1|ComputeAggregateKernel
0|732676047|4|1|MergeAggregateKernel
0|732676047|5|1|ComputeAggregateKernel
0|732676047|6|1|ProjectKernel
0|732676047|7|1|BindableTableScanKernel
0|732676047|900000260|0|cache
0|732676047|900000261|0|cache
0|732676047|900000262|0|cache
0|732676047|900000263|0|cache
0|732676047|900000264|0|cache
0|732676047|900000265|0|cache
0|732676047|900000266|0|cache
0|732676047|8|1|OutputKernel
0|732676047|900000267|0|cache
0|1447227080|0|1|ProjectKernel
0|1447227080|1|1|ProjectKernel
0|1447227080|2|1|MergeAggregateKernel
0|1447227080|3|1|ComputeAggregateKernel
0|1447227080|4|1|MergeAggregateKernel
0|1447227080|5|1|ComputeAggregateKernel
0|1447227080|6|1|ProjectKernel
0|1447227080|7|1|BindableTableScanKernel
0|1447227080|900000268|0|cache
0|1447227080|900000269|0|cache
0|1447227080|900000270|0|cache
0|1447227080|900000271|0|cache
0|1447227080|900000272|0|cache
0|1447227080|900000273|0|cache
0|1447227080|900000274|0|cache
0|1447227080|8|1|OutputKernel
0|1447227080|900000275|0|cache
0|1289354868|0|1|ProjectKernel
0|1289354868|1|1|ProjectKernel
0|1289354868|2|1|MergeAggregateKernel
0|1289354868|3|1|ComputeAggregateKernel
0|1289354868|4|1|MergeAggregateKernel
0|1289354868|5|1|ComputeAggregateKernel
0|1289354868|6|1|ProjectKernel
0|1289354868|7|1|BindableTableScanKernel
0|1289354868|900000276|0|cache
0|1289354868|900000277|0|cache
0|1289354868|900000278|0|cache
0|1289354868|900000279|0|cache
0|1289354868|900000280|0|cache
0|1289354868|900000281|0|cache
0|1289354868|900000282|0|cache
0|1289354868|8|1|OutputKernel
0|1289354868|900000283|0|cache
0|1747405733|0|1|ProjectKernel
0|1747405733|1|1|ProjectKernel
0|1747405733|2|1|MergeAggregateKernel
0|1747405733|3|1|ComputeAggregateKernel
0|1747405733|4|1|MergeAggregateKernel
0|1747405733|5|1|ComputeAggregateKernel
0|1747405733|6|1|ProjectKernel
0|1747405733|7|1|BindableTableScanKernel
0|1747405733|900000284|0|cache
0|1747405733|900000285|0|cache
0|1747405733|900000286|0|cache
0|1747405733|900000287|0|cache
0|1747405733|900000288|0|cache
0|1747405733|900000289|0|cache
0|1747405733|900000290|0|cache
0|1747405733|8|1|OutputKernel
0|1747405733|900000291|0|cache
0|1608801146|0|1|ProjectKernel
0|1608801146|1|1|ProjectKernel
0|1608801146|2|1|MergeAggregateKernel
0|1608801146|3|1|ComputeAggregateKernel
0|1608801146|4|1|MergeAggregateKernel
0|1608801146|5|1|ComputeAggregateKernel
0|1608801146|6|1|ProjectKernel
0|1608801146|7|1|BindableTableScanKernel
0|1608801146|900000292|0|cache
0|1608801146|900000293|0|cache
0|1608801146|900000294|0|cache
0|1608801146|900000295|0|cache
0|1608801146|900000296|0|cache
0|1608801146|900000297|0|cache
0|1608801146|900000298|0|cache
0|1608801146|8|1|OutputKernel
0|1608801146|900000299|0|cache
0|290149301|0|1|ProjectKernel
0|290149301|1|1|ProjectKernel
0|290149301|2|1|MergeAggregateKernel
0|290149301|3|1|ComputeAggregateKernel
0|290149301|4|1|MergeAggregateKernel
0|290149301|5|1|ComputeAggregateKernel
0|290149301|6|1|ProjectKernel
