ral_id|query_id|start_time|plan
0|1366512674|1599633238628|{"expr": "LogicalProject(source_x_miss=[CASE(IS NULL($0), 1, 0)], title_miss=[CASE(IS NULL($1), 1, 0)], doi_miss=[CASE(IS NULL($2), 1, 0)], pmcid_miss=[CASE(IS NULL($3), 1, 0)], pubmed_id_miss=[CASE(IS NULL($4), 1, 0)], license_miss=[CASE(IS NULL($5), 1, 0)], abstract_miss=[CASE(IS NULL($6), 1, 0)], publish_time_miss=[CASE(IS NULL($7), 1, 0)], authors_miss=[CASE(IS NULL($8), 1, 0)], journal_miss=[CASE(IS NULL($9), 1, 0)], mag_id_miss=[CASE(IS NULL($10), 1, 0)], who_covidence_id_miss=[CASE(IS NULL($11), 1, 0)], arxiv_id_miss=[CASE(IS NULL($12), 1, 0)], pdf_json_files_miss=[CASE(IS NULL($13), 1, 0)], pmc_json_files_miss=[CASE(IS NULL($14), 1, 0)], url_miss=[CASE(IS NULL($15), 1, 0)])", "children": [{"expr": "BindableTableScan(table=[[main, metadata]], projects=[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]], aliases=[[source_x_miss, title_miss, doi_miss, pmcid_miss, pubmed_id_miss, license_miss, abstract_miss, publish_time_miss, authors_miss, journal_miss, mag_id_miss, who_covidence_id_miss, arxiv_id_miss, pdf_json_files_miss, pmc_json_files_miss, url_miss]])", "children": []}]}
0|769274587|1599633262817|{"expr": "LogicalAggregate(group=[{0}], EXPR$1=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[0]], aliases=[[source_x_miss]])", "children": []}]}
0|1912896397|1599633384126|{"expr": "LogicalProject(miss_flag=['source_x_miss'], FLAG=[$0], EXPR$2=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], EXPR$2=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[0]], aliases=[[FLAG]])", "children": []}]}]}
0|346383383|1599633411957|{"expr": "LogicalProject(miss_flag=['source_x_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[0]], aliases=[[FLAG]])", "children": []}]}]}
0|270361919|1599633447152|{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalProject(miss_flag=['source_x_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[0]], aliases=[[FLAG]])", "children": []}]}]}, {"expr": "LogicalProject(miss_flag=['doi_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[2]], aliases=[[FLAG]])", "children": []}]}]}]}
0|1991922956|1599633585504|{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalProject(miss_flag=['source_x_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[0]], aliases=[[FLAG]])", "children": []}]}]}, {"expr": "LogicalProject(miss_flag=['title_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[1]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['doi_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[2]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['pmcid_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[3]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['pubmed_id_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[4]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['license_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[5]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['abstract_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[6]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['publish_time_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[7]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['authors_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[8]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['journal_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[9]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['mag_id_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[10]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['who_covidence_id_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[11]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['arxiv_id_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[12]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['pdf_json_files_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[13]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['pmc_json_files_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[14]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['url_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[15]], aliases=[[FLAG]])", "children": []}]}]}]}
0|1116112675|1599633624512|{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalUnion(all=[true])", "children": [{"expr": "LogicalProject(miss_flag=['source_x_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[0]], aliases=[[FLAG]])", "children": []}]}]}, {"expr": "LogicalProject(miss_flag=['title_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[1]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['doi_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[2]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['pmcid_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[3]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['pubmed_id_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[4]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['license_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[5]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['abstract_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[6]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['publish_time_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[7]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['authors_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[8]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['journal_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[9]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['mag_id_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[10]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['who_covidence_id_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[11]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['arxiv_id_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[12]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['pdf_json_files_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[13]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['pmc_json_files_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[14]], aliases=[[FLAG]])", "children": []}]}]}]}, {"expr": "LogicalProject(miss_flag=['url_miss'], FLAG=[$0], CNT=[$1])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, missing_flags]], projects=[[15]], aliases=[[FLAG]])", "children": []}]}]}]}
0|331358491|1599633655779|{"expr": "BindableTableScan(table=[[main, missing_summary]], filters=[[=(CAST($0):INTEGER, 1)]])", "children": []}
0|1247746373|1599633665647|{"expr": "BindableTableScan(table=[[main, missing_summary]], filters=[[=(CAST($1):INTEGER, 1)]])", "children": []}
0|1106326836|1599633777940|{"expr": "LogicalProject(miss_flag=[$0], FLAG=[CAST(1:TINYINT):TINYINT], CNT=[$2], MISS_PCNT=[/($2, 233539)])", "children": [{"expr": "BindableTableScan(table=[[main, missing_summary]], filters=[[=(CAST($1):INTEGER, 1)]])", "children": []}]}
0|1524375374|1599633808161|{"expr": "LogicalProject(miss_flag=[$0], FLAG=[CAST(1:TINYINT):TINYINT], CNT=[$2], MISS_PCNT=[/(CAST($2):FLOAT, 233539)])", "children": [{"expr": "BindableTableScan(table=[[main, missing_summary]], filters=[[=(CAST($1):INTEGER, 1)]])", "children": []}]}
0|115357384|1599633818563|{"expr": "LogicalProject(miss_flag=[$0], FLAG=[CAST(1:TINYINT):TINYINT], CNT=[$2], MISS_PCNT=[*(/(CAST($2):FLOAT, 233539), 100.0:DECIMAL(4, 1))])", "children": [{"expr": "BindableTableScan(table=[[main, missing_summary]], filters=[[=(CAST($1):INTEGER, 1)]])", "children": []}]}
0|629885060|1599633833049|{"expr": "LogicalProject(miss_flag=[$0], FLAG=[CAST(1:TINYINT):TINYINT], CNT=[$2], MISS_PCNT=[*(/($2, 233539.0:DECIMAL(7, 1)), 100.0:DECIMAL(4, 1))])", "children": [{"expr": "BindableTableScan(table=[[main, missing_summary]], filters=[[=(CAST($1):INTEGER, 1)]])", "children": []}]}
0|51074776|1599715695724|{"expr": "LogicalAggregate(group=[{}], CNT=[$SUM0($1)], DIST_URL=[COUNT($0)])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()])", "children": [{"expr": "BindableTableScan(table=[[main, metadata]], projects=[[17]], aliases=[[url]])", "children": []}]}]}
0|4079545|1599715820453|{"expr": "LogicalProject(CNT=[$0], DIST_URL=[$1], DIST_MISS=[CASE(=($3, 0), null:INTEGER, $2)])", "children": [{"expr": "LogicalAggregate(group=[{}], CNT=[$SUM0($1)], DIST_URL=[COUNT($0)], DIST_MISS=[$SUM0($2)], agg#3=[COUNT()])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()], DIST_MISS=[$SUM0($1)])", "children": [{"expr": "LogicalProject(url=[$0], $f1=[CASE(IS NULL($0), 1, 0)])", "children": [{"expr": "BindableTableScan(table=[[main, metadata]], projects=[[17]], aliases=[[url, $f1]])", "children": []}]}]}]}]}
0|943754760|1599715860211|{"expr": "LogicalProject(CNT=[$0], DIST_URL=[$1], DIST_MISS=[$2], DIST_TTL=[+($1, $2)])", "children": [{"expr": "LogicalProject(CNT=[$0], DIST_URL=[$1], DIST_MISS=[CASE(=($3, 0), null:INTEGER, $2)])", "children": [{"expr": "LogicalAggregate(group=[{}], CNT=[$SUM0($1)], DIST_URL=[COUNT($0)], DIST_MISS=[$SUM0($2)], agg#3=[COUNT()])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()], DIST_MISS=[$SUM0($1)])", "children": [{"expr": "LogicalProject(url=[$0], $f1=[CASE(IS NULL($0), 1, 0)])", "children": [{"expr": "BindableTableScan(table=[[main, metadata]], projects=[[17]], aliases=[[url, $f1]])", "children": []}]}]}]}]}]}
0|1375348778|1599716091086|{"expr": "LogicalSort(fetch=[10])", "children": [{"expr": "LogicalTableScan(table=[[main, metadata]])", "children": []}]}
0|573137301|1599716198418|{"expr": "LogicalProject(CNT=[$0], DIST_URL=[$1], DIST_MISS=[$2], DIST_TTL=[+($1, $2)])", "children": [{"expr": "LogicalProject(CNT=[$0], DIST_URL=[$1], DIST_MISS=[CASE(=($3, 0), null:INTEGER, $2)])", "children": [{"expr": "LogicalAggregate(group=[{}], CNT=[$SUM0($1)], DIST_URL=[COUNT($0)], DIST_MISS=[$SUM0($2)], agg#3=[COUNT()])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()], DIST_MISS=[$SUM0($1)])", "children": [{"expr": "LogicalProject(url=[$0], $f1=[CASE(IS NULL($0), 1, 0)])", "children": [{"expr": "BindableTableScan(table=[[main, metadata]], projects=[[17]], aliases=[[url, $f1]])", "children": []}]}]}]}]}]}
0|872767053|1599716226790|{"expr": "LogicalProject(CNT=[$0], DIST_URL=[$1], DIST_MISS=[$2], DIST_TTL=[+($1, $2)], DUPES=[-(-($0, $1), $2)])", "children": [{"expr": "LogicalProject(CNT=[$0], DIST_URL=[$1], DIST_MISS=[CASE(=($3, 0), null:INTEGER, $2)])", "children": [{"expr": "LogicalAggregate(group=[{}], CNT=[$SUM0($1)], DIST_URL=[COUNT($0)], DIST_MISS=[$SUM0($2)], agg#3=[COUNT()])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()], DIST_MISS=[$SUM0($1)])", "children": [{"expr": "LogicalProject(url=[$0], $f1=[CASE(IS NULL($0), 1, 0)])", "children": [{"expr": "BindableTableScan(table=[[main, metadata]], projects=[[17]], aliases=[[url, $f1]])", "children": []}]}]}]}]}]}
0|732676047|1599716371899|{"expr": "LogicalProject(CNT=[$0], url_DIST=[$1], url_MISS=[$2], url_TTL=[+($1, $2)], url_DUPES=[-(-($0, $1), $2)])", "children": [{"expr": "LogicalProject(CNT=[$0], url_DIST=[$1], url_MISS=[CASE(=($3, 0), null:INTEGER, $2)])", "children": [{"expr": "LogicalAggregate(group=[{}], CNT=[$SUM0($1)], url_DIST=[COUNT($0)], url_MISS=[$SUM0($2)], agg#3=[COUNT()])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()], url_MISS=[$SUM0($1)])", "children": [{"expr": "LogicalProject(url=[$0], $f1=[CASE(IS NULL($0), 1, 0)])", "children": [{"expr": "BindableTableScan(table=[[main, metadata]], projects=[[17]], aliases=[[url, $f1]])", "children": []}]}]}]}]}]}
0|1447227080|1599716387628|{"expr": "LogicalProject(CNT=[$0], url_DIST=[$1], url_MISS=[$2], url_TTL=[+($1, $2)], url_DUPES=[-(-($0, $1), $2)])", "children": [{"expr": "LogicalProject(CNT=[$0], url_DIST=[$1], url_MISS=[CASE(=($3, 0), null:INTEGER, $2)])", "children": [{"expr": "LogicalAggregate(group=[{}], CNT=[$SUM0($1)], url_DIST=[COUNT($0)], url_MISS=[$SUM0($2)], agg#3=[COUNT()])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()], url_MISS=[$SUM0($1)])", "children": [{"expr": "LogicalProject(url=[$0], $f1=[CASE(IS NULL($0), 1, 0)])", "children": [{"expr": "BindableTableScan(table=[[main, metadata]], projects=[[17]], aliases=[[url, $f1]])", "children": []}]}]}]}]}]}
0|1289354868|1599716391308|{"expr": "LogicalProject(CNT=[$0], title_DIST=[$1], title_MISS=[$2], title_TTL=[+($1, $2)], title_DUPES=[-(-($0, $1), $2)])", "children": [{"expr": "LogicalProject(CNT=[$0], title_DIST=[$1], title_MISS=[CASE(=($3, 0), null:INTEGER, $2)])", "children": [{"expr": "LogicalAggregate(group=[{}], CNT=[$SUM0($1)], title_DIST=[COUNT($0)], title_MISS=[$SUM0($2)], agg#3=[COUNT()])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()], title_MISS=[$SUM0($1)])", "children": [{"expr": "LogicalProject(title=[$0], $f1=[CASE(IS NULL($1), 1, 0)])", "children": [{"expr": "BindableTableScan(table=[[main, metadata]], projects=[[3, 17]], aliases=[[title, $f1]])", "children": []}]}]}]}]}]}
0|1747405733|1599716448356|{"expr": "LogicalProject(CNT=[$0], title_DIST=[$1], title_MISS=[$2], title_TTL=[+($1, $2)], title_DUPES=[-(-($0, $1), $2)])", "children": [{"expr": "LogicalProject(CNT=[$0], title_DIST=[$1], title_MISS=[CASE(=($3, 0), null:INTEGER, $2)])", "children": [{"expr": "LogicalAggregate(group=[{}], CNT=[$SUM0($1)], title_DIST=[COUNT($0)], title_MISS=[$SUM0($2)], agg#3=[COUNT()])", "children": [{"expr": "LogicalAggregate(group=[{0}], CNT=[COUNT()], title_MISS=[$SUM0($1)])", "children": [{"expr": "LogicalProject(title=[$0], $f1=[CASE(IS NULL($0), 1, 0)])", "children": [{"expr": "BindableTableScan(table=[[main, metadata]], projects=[[3]], aliases=[[title, $f1]])", "children": []}]}]}]}]}]}
